.	12	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	12	8089	205056	582625	959647	1310472	1682627	2067142	2654441	3312300	3982997	4776300	5656619	6648470	7831781	9076142	10488933	12144437	13918127	16109222	18352500	21048301	24019525	27391048	31166769	35132993	39749950	45231832	51111925	58385133	66993025	77986849	91280648	113607032	164838148	344605933	368554703	
.	13	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	13	574	73199	361774	679915	1004168	1357786	1738093	2316732	2967885	3640138	4431203	5311584	6307867	7492209	8741428	10155274	11813771	13593514	15788705	18039918	20742283	23720277	27101663	30888048	34869135	39503880	45002231	50901548	58202118	66856442	77877205	91231354	113624481	164878423	344479323	368554703	
.	14	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	14	820	75424	370419	693194	1022366	1380413	1765879	2347977	3004091	3680152	4477500	5364003	6366528	7557623	8809629	10232479	11899600	13690112	15892792	18148515	20856909	23838292	27223340	31016695	34996232	39633596	45136051	51034052	58332314	66973873	77993808	91352958	113761865	165022209	344336509	368554703	
.	15	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	15	8414	123606	536516	983037	1424478	1895793	2389707	2953496	3589566	4243918	5017808	5881685	6859943	8025529	9256229	10657565	12302135	14068798	16245196	18487931	21178152	24143637	27515489	31289536	35262959	39895236	45384400	51275727	58575985	67224967	78239929	91611659	114019521	165248015	344239365	368554703	
.	16	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	16	585	107776	514753	951533	1389639	1859094	2353908	2914288	3550623	4206779	4984165	5850250	6831631	7998760	9232143	10635793	12283984	14053158	16230736	18476467	21170562	24145225	27522895	31308327	35289800	39932762	45437362	51339979	58652638	67322693	78337827	91732835	114143961	165378632	344134407	368554703	
.	17	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
