.	39	887	1147	1544	17308	79268	119623	177791	225194	284158	352188	417599	522392	599935	713150	848600	995161	1179196	1347926	1609890	1870584	2221945	2620838	3078526	3599233	4260252	5135829	6071394	7214195	12657665	14546340	16711081	19609643	23697057	30591029	40551022	57957969	154727044	640098309	641978260	
.	40	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	40	873	1201	1646	19079	87947	133559	198252	250542	314617	386974	457150	567822	650589	769716	912100	1065314	1256297	1431106	1700551	1969224	2329416	2738307	3206158	3740769	4414693	5311172	6263490	7425043	12763354	14681690	16877297	19813919	23945143	30909449	40954328	58473914	155400779	640150912	641974417	
.	41	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	41	858	1132	1533	19386	91197	137977	205114	259974	327571	402933	477248	592730	680744	806704	955084	1117016	1315210	1500967	1783770	2066570	2445113	2866900	3354957	3911531	4613226	5535526	6512930	7717815	13108027	15072474	17314769	20305262	24507706	31539837	41716998	59541571	158516224	640215146	641970690	
.	42	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	42	749	983	1327	18456	92019	140381	209838	265463	335015	411604	487052	603873	692794	820197	969462	1132292	1331384	1517460	1801065	2083878	2462137	2887889	3379941	3936324	4639572	5570523	6556982	7763436	13252636	15240975	17503316	20525344	24766044	31889080	42164394	60092078	158479875	640129298	641966814	
.	43	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	43	837	1074	1428	20440	100987	152958	227742	288252	363166	446538	528375	652807	748630	885186	1044291	1218389	1428847	1627918	1927922	2227145	2625961	3069249	3581375	4161135	4889300	5847876	6859562	8106924	13693573	15728829	18030578	21105809	25400138	32586554	42969833	61168809	161623389	640143558	641962964	
.	44	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	44	951	1171	1562	17917	83778	126930	189175	239982	303059	373248	442411	550360	632996	750495	889881	1041117	1229208	1404916	1671695	1940041	2297559	2702671	3168518	3701197	4373481	5266904	6216568	7378904	12726975	14637708	16835691	19771545	23922969	30911366	41001997	58675756	156901586	640227938	641958924	
.	45	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	45	1118	1408	1812	20057	95507	143895	213918	270297	341133	419293	495580	615108	705112	835284	987289	1153472	1356437	1546391	1836441	2124724	2509533	2940127	3439443	4002817	4714013	5651980	6641181	7858494	13324122	15327170	17588638	20609019	24828523	31909906	42168232	60143361	159359572	640114194	641954655	
.	46	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	46	1024	1311	1703	18463	84539	127508	189695	239872	303260	374551	444366	555740	638690	758967	902171	1057995	1251011	1430267	1706096	1981655	2351073	2767181	3247673	3792649	4481410	5394721	6362464	7550771	12867194	14819785	17041344	20014382	24186116	31190264	41347083	59233623	159161559	640223339	641950722	
.	47	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	47	948	1248	1640	21764	106653	160521	238228	301200	378966	464302	548784	678156	777735	918653	1082395	1261727	1478689	1683992	1992277	2299403	2709403	3162952	3688335	4280424	5027028	6004783	7033327	8304725	13647225	15710815	18037181	21140527	25463858	32681621	43154702	61627734	163940255	640280672	641946847	
.	48	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	48	939	1300	1770	28901	148523	223967	330226	414645	518814	628060	737448	894743	1018444	1189088	1383038	1594423	1842797	2084510	2432982	2780385	3238265	3732533	4309049	4952206	5758749	6807676	7892784	9243967	14798979	16979669	19395157	22606199	27034746	34387316	45071360	63909276	167215486	640183689	641942684	
.	49	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	49	1238	1661	2125	30525	154861	231957	343020	430032	536853	649706	762943	926360	1054921	1232655	1433814	1652983	1910042	2161474	2523399	2883299	3357775	3866763	4462762	5124928	5954609	7028586	8138301	9526538	15157086	17379260	19835060	23096238	27581236	34994302	45790006	64955257	170842945	640193118	641938836	
.	50	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	50	1084	1327	1695	24435	123139	186003	275406	347107	434379	528212	622008	758957	866306	1014504	1186154	1371453	1593431	1806297	2116821	2428945	2840555	3293383	3815980	4405031	5144007	6109824	7121722	8369508	13476317	15504202	17789978	20834340	25074686	32174103	42445885	60577078	161598382	640214464	641934517	
.	51	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	51	1087	1304	1665	23897	119895	180819	268305	338476	425188	519283	611744	749005	857205	1008756	1181790	1371201	1595809	1814103	2132193	2451683	2875006	3335718	3872341	4476051	5234970	6221970	7253819	8538230	13603313	15676370	18001302	21097256	25407127	32581283	43004595	61457121	164594618	640271775	641930215	
.	52	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
