.	46	1161	193837	222450	256015	455776	3454888	
.	47	2	14	21	27	32	36	
.	47	1764	196471	223623	258266	465972	3454888	
.	48	2	14	21	27	32	36	
.	48	1382	197902	224355	258961	474719	3454888	
.	49	2	14	21	27	32	36	
.	49	1636	199097	223898	258680	476221	3454888	
.	50	2	14	21	27	32	36	
.	50	1228	201066	224613	260532	488653	3454888	
.	51	2	14	21	27	32	36	
.	51	1212	202894	225568	261926	491809	3454888	
.	52	2	14	21	27	32	36	
.	52	992	200556	222430	260835	491228	3454888	
.	53	2	14	21	27	32	36	
.	53	846	202597	224525	264766	500834	3454888	
.	54	2	14	21	27	32	36	
.	54	695	204226	226176	267782	508839	3454888	
.	55	2	14	21	27	32	36	
.	55	670	203919	225734	268821	518174	3454888	
.	56	2	14	21	27	32	36	
.	56	431	204168	225930	271162	537916	3454888	
.	57	2	14	21	27	32	36	
.	57	277	208574	230931	278755	557064	3454888	
.	58	2	14	21	27	32	36	
.	58	149	210911	233642	284215	577338	3454888	
.	59	2	14	21	27	32	36	
.	59	64	214331	237932	292449	603468	3454888	
.	60	2	14	21	27	32	36	
.	60	147	219846	244419	305758	641393	3454888	
.	61	2	14	21	27	32	36	
.	61	31	223983	249038	316136	666293	3454888	
.	62	2	14	21	27	32	36	
.	62	36	227955	253949	331932	698371	3454888	
.	63	2	14	21	27	32	36	
.	63	38	231643	259166	346543	725402	3454888	
.	64	14	21	27	32	36	
.	64	235252	263233	361801	750714	3454888	
.	65	2	14	21	27	32	36	
.	65	64	240034	268506	374832	771421	3454888	
.	66	2	14	21	27	32	36	
.	66	1	241101	269610	383583	785953	3454888	
.	67	14	21	27	32	36	
.	67	242350	270207	388352	795536	3454888	
.	68	2	14	21	27	32	36	
.	68	12	244428	272169	393009	805063	3454888	
.	69	2	14	21	27	32	36	
.	69	12	246592	274048	397629	812424	3454888	
.	70	2	14	21	27	32	36	
.	70	18	251611	278910	406512	828310	3454888	
.	71	2	14	21	27	32	36	
.	71	19	255951	282762	412409	836245	3454888	
.	72	2	14	21	27	32	36	
.	72	6	257708	284243	415963	843220	3454888	
.	73	2	14	21	27	32	36	
.	73	62	263884	289743	424003	854106	3454888	
.	74	2	14	21	27	32	36	
.	74	1	265739	291294	427838	857932	3454888	
.	75	2	14	21	27	32	36	
.	75	18	269249	293835	431759	859323	3454888	
.	76	2	14	21	27	32	36	
.	76	19	271307	294958	432401	858385	3454888	
.	77	2	14	21	27	32	36	
.	77	34	273180	297010	435599	859882	3454888	
.	78	2	14	21	27	32	36	
.	78	161	277930	301263	440908	867442	3454888	
.	79	2	14	21	27	32	36	
.	79	269	280499	304454	445423	871917	3454888	
.	80	2	14	21	27	32	36	
.	80	701	286021	310232	453145	886188	3454888	
.	81	2	14	21	27	32	36	
.	81	946	291425	317091	464368	902064	3454888	
.	82	2	14	21	27	32	36	
.	82	996	290445	318873	472393	918894	3454888	
.	83	2	14	21	27	32	36	
.	83	949	295452	326422	485990	943490	3454888	
.	84	2	14	21	27	32	36	
.	84	1049	299052	332646	497649	963007	3454888	
.	85	2	14	21	27	32	36	
.	85	791	302968	337708	505777	976549	3454888	
.	86	2	14	21	27	32	36	
.	86	803	303799	339494	511189	990207	3454888	
.	87	2	14	21	27	32	36	
.	87	606	305135	340874	512387	992786	3454888	
.	88	2	14	21	27	32	36	
.	88	573	307234	342138	513000	993884	3454888	
.	89	2	14	21	27	32	36	
.	89	531	309533	343351	514085	994638	3454888	
.	90	2	14	21	27	32	36	
.	90	538	311283	344479	517059	997764	3454888	
.	91	2	14	21	27	32	36	
.	91	565	313808	346392	519974	1002047	3454888	
.	92	2	14	21	27	32	36	
.	92	394	314974	346606	520099	1000977	3454888	
.	93	2	14	21	27	32	36	
.	93	355	314415	344819	520018	1000531	3454888	
.	94	2	14	21	27	32	36	
.	94	341	318797	349385	529384	1016768	3454888	
.	95	2	14	21	27	32	36	
.	95	241	320902	349242	530249	1018069	3454888	
.	96	2	14	21	27	32	36	
.	96	231	322312	349158	532302	1019961	3454888	
.	97	2	14	21	27	32	36	
.	97	153	321717	346961	529633	1016645	3454888	
.	98	2	14	21	27	32	36	
.	98	85	325218	350935	539079	1024093	3454888	
.	99	2	14	21	27	32	36	
.	99	75	329387	355312	543071	1026231	3454888	
.	100	2	14	21	27	32	36	
.	100	27	331158	358890	552137	1035813	3454888	
.	101	2	14	21	27	32	36	
.	101	21	339574	370585	579573	1070187	3454888	
.	102	2	14	21	27	32	36	
.	102	25	344520	378442	596826	1095615	3454888	
.	103	2	14	21	27	32	36	
.	103	20	350507	385409	613391	1130410	3454888	
.	104	2	14	21	27	32	36	
.	104	42	359444	397181	635809	1173919	3454888	
.	105	2	14	21	27	32	36	
.	105	28	369225	407783	656522	1215732	3454888	
.	106	2	14	21	27	32	36	
.	106	38	371683	409238	665919	1244157	3454888	
.	107	2	14	21	27	32	36	
.	107	44	378004	414478	676320	1250515	3454888	
.	108	2	14	21	27	32	36	
.	108	42	384302	419458	686888	1264587	3454888	
.	109	2	14	21	27	32	36	
.	109	35	386233	418139	686372	1253699	3454888	
.	110	2	14	21	27	32	36	
.	110	60	391139	421035	688895	1245917	3454888	
.	111	2	14	21	27	32	36	
.	111	17	394375	421561	694721	1252053	3454888	
.	112	2	14	21	27	32	36	
.	112	62	398616	424084	694646	1239312	3454888	
.	113	2	14	21	27	32	36	
.	113	394	403425	428131	695011	1229500	3454888	
.	114	2	14	21	27	32	36	
.	114	467	401363	425067	702031	1254394	3454888	
.	115	2	14	21	27	32	36	
.	115	607	403130	427022	706893	1265588	3454888	
.	116	2	14	21	27	32	36	
.	116	691	404663	428809	714138	1280303	3454888	
.	117	2	14	21	27	32	36	
.	117	694	403713	428241	730870	1325377	3454888	
.	118	2	14	21	27	32	36	
.	118	783	404620	428161	732803	1326858	3454888	
.	119	2	14	21	27	32	36	
.	119	727	402600	425763	753352	1385916	3454888	
.	120	2	14	21	27	32	36	
.	120	771	400595	422186	748987	1372759	3454888	
.	121	2	14	21	27	32	36	
.	121	662	398554	419433	751661	1383385	3454888	
.	122	2	14	21	27	32	36	
.	122	665	400205	421981	765384	1414545	3454888	
.	123	2	14	21	27	32	36	
.	123	667	396458	418013	763160	1418654	3454888	
.	124	2	14	21	27	32	36	
.	124	645	391021	411958	760622	1427583	3454888	
.	125	2	14	21	27	32	36	
.	125	657	395482	417220	772396	1449430	3454888	
.	126	2	14	21	27	32	36	
.	126	541	392994	415726	770611	1457560	3454888	
.	127	2	14	21	27	32	36	
.	127	590	395668	418480	774228	1469334	3454888	
.	128	2	14	21	27	32	36	
.	128	456	391677	416944	764951	1475616	3454888	
.	129	2	14	21	27	32	36	
.	129	424	394852	419400	763296	1471052	3454888	
.	130	2	14	21	27	32	36	
.	130	442	394470	424385	774120	1526179	3454888	
.	131	2	14	21	27	32	36	
.	131	361	397104	426652	771634	1518076	3454888	
.	132	2	14	21	27	32	36	
.	132	271	394734	428078	769825	1544532	3454888	
.	133	2	14	21	27	32	36	
.	133	214	397094	430998	769674	1545404	3454888	
.	134	2	14	21	27	32	36	
.	134	173	396774	433568	768141	1560099	3454888	
.	135	2	14	21	27	32	36	
.	135	137	401830	442380	777342	1594017	3454888	
.	136	2	14	21	27	32	36	
.	136	32	403261	442322	769647	1573724	3454888	
.	137	2	14	21	27	32	36	
.	137	78	402375	446613	772076	1606927	3454888	
.	138	2	14	21	27	32	36	
.	138	22	406932	448689	767578	1574228	3454888	
.	139	2	14	21	27	32	36	
.	139	9	406126	451169	766959	1589887	3454888	
.	140	2	14	21	27	32	36	
.	140	72	406739	450655	761467	1568254	3454888	
.	141	2	14	21	27	32	36	
.	141	29	406724	453544	761292	1581546	3454888	
.	142	2	14	21	27	32	36	
.	142	8	407620	454926	755438	1573044	3454888	
.	143	2	14	21	27	32	36	
.	143	7	410139	458495	757883	1575161	3454888	
.	144	2	14	21	27	32	36	
.	144	36	412654	464016	762365	1598942	3454888	
.	145	2	14	21	27	32	36	
.	145	16	412859	465366	761758	1602148	3454888	
.	146	2	14	21	27	32	36	
.	146	18	413816	467737	761796	1611818	3454888	
.	147	2	14	21	27	32	36	
.	147	8	414678	469215	759841	1606982	3454888	
.	148	2	14	21	27	32	36	
.	148	12	416202	472986	763344	1622649	3454888	
.	149	2	14	21	27	32	36	
.	149	19	416102	472349	759248	1611223	3454888	
A	0	14	21	27	32	
A	0	21655	38452	38553	629096	
A	1	14	21	27	32	
A	1	50537	74094	75184	1386727	
A	2	14	21	27	32	
A	2	27914	44145	44871	943811	
A	3	14	21	27	32	
A	3	18726	49212	50228	986284	
A	4	14	21	27	32	
A	4	16320	48697	49833	1022066	
A	5	14	21	27	32	36	
A	5	31627	73001	75422	139764	1404883	
A	6	14	21	27	32	36	
A	6	20671	49073	50409	95396	999848	
A	7	14	21	27	32	36	
A	7	19779	45565	46783	90672	983378	
A	8	14	21	27	32	36	
A	8	38332	72582	74056	147526	1224001	
A	9	14	21	27	32	36	
A	9	70915	107072	108402	191693	1272094	
A	10	14	21	27	32	36	
A	10	22392	44312	45163	90450	931164	
A	11	14	21	27	32	36	
A	11	22896	44236	45020	89162	932739	
A	12	14	21	27	32	36	
A	12	22768	44373	45138	89999	956804	
A	13	14	21	27	32	36	
A	13	36983	71621	72597	128384	1110852	
A	14	14	21	27	32	36	
A	14	28814	51842	52637	104178	1096225	
A	15	14	21	27	32	36	
A	15	29502	52198	52989	102995	1071779	
A	16	14	21	27	32	36	
A	16	30015	52701	53539	104426	1065583	
A	17	14	21	27	32	36	
A	17	38991	66226	67029	121810	1094931	
A	18	14	21	27	32	36	
A	18	32728	53528	54087	104075	1058207	
A	19	14	21	27	32	36	
A	19	33912	54400	54974	105448	1057900	
A	20	14	21	27	32	36	
A	20	34541	55632	56074	105390	1050343	
A	21	14	21	27	32	36	
A	21	50622	76125	76500	127873	1069545	
A	22	14	21	27	32	36	
A	22	34290	54133	54453	102815	1042539	
A	23	14	21	27	32	36	
A	23	36045	57065	57411	107071	1061354	
A	24	14	21	27	32	36	
A	24	48339	78793	79159	131285	1095903	
A	25	14	21	27	32	36	
A	25	50071	78126	78401	131237	1094084	
A	26	14	21	27	32	36	
A	26	37535	58669	58901	109067	1064307	
A	27	14	21	27	32	36	
A	27	39175	60054	60364	111847	1057931	
A	28	14	21	27	32	36	
A	28	41572	62128	62411	116049	1046743	
A	29	14	21	27	32	36	
A	29	43797	64255	64666	121907	1056136	
A	30	14	21	27	32	36	
A	30	46771	67575	67990	127048	1060673	
A	31	14	21	27	32	36	
A	31	47761	68467	68882	129046	1055706	
A	32	14	21	27	32	36	
A	32	48493	69312	69833	131453	1063599	
A	33	14	21	27	32	36	
A	33	50533	72134	72752	135497	1063886	
A	34	14	21	27	32	36	
A	34	52844	75225	75807	140369	1069111	
A	35	14	21	27	32	36	
A	35	55289	78877	79611	146113	1074810	
A	36	14	21	27	32	36	
A	36	57891	82829	83516	149993	1074497	
A	37	14	21	27	32	36	
A	37	61420	89190	89903	156710	1065860	
A	38	14	21	27	32	36	
A	38	66437	96398	97152	166406	1063658	
A	39	14	21	27	32	36	
A	39	70997	101359	102223	175557	1055408	
A	40	14	21	27	32	36	
A	40	76280	103408	105087	183656	1051661	
A	41	14	21	27	32	36	
A	41	76999	100365	104708	188127	1053945	
A	42	14	21	27	32	36	
A	42	79532	100165	107974	194757	1050038	
A	43	14	21	27	32	36	
A	43	81655	101228	113017	203148	1057777	
A	44	14	21	27	32	36	
A	44	83972	102507	118140	211967	1065970	
A	45	14	21	27	32	36	
A	45	86605	105066	123452	222304	1066485	
A	46	14	21	27	32	36	
A	46	88466	106669	126065	228808	1066326	
A	47	14	21	27	32	36	
A	47	90462	107978	127779	234844	1066401	
A	48	14	21	27	32	36	
A	48	91058	107982	127689	238302	1054503	
A	49	14	21	27	32	36	
A	49	90713	106005	125639	237427	1050351	
A	50	14	21	27	32	36	
A	50	91475	105531	125696	242567	1054136	
A	51	14	21	27	32	36	
A	51	91190	104303	124724	242061	1051458	
A	52	14	21	27	32	36	
A	52	89813	102189	123501	239743	1054908	
A	53	14	21	27	32	36	
A	53	90741	102967	125371	243059	1059482	
A	54	14	21	27	32	36	
A	54	90300	102253	124975	242275	1058586	
A	55	14	21	27	32	36	
A	55	88754	100770	124360	244427	1059835	
A	56	14	21	27	32	36	
A	56	87729	99652	124782	251456	1061771	
A	57	14	21	27	32	36	
A	57	89195	101190	127564	258425	1057283	
A	58	14	21	27	32	36	
A	58	90132	102682	131058	267326	1053800	
A	59	14	21	27	32	36	
A	59	91350	104421	135100	279292	1048578	
A	60	14	21	27	32	36	
A	60	93649	107603	142301	296386	1044768	
A	61	14	21	27	32	36	
A	61	94753	109215	146577	305494	1044654	
A	62	14	21	27	32	36	
A	62	96748	111782	154115	317345	1048203	
A	63	14	21	27	32	36	
A	63	97899	114254	160585	326594	1051992	
A	64	14	21	27	32	36	
A	64	99280	115975	166926	334812	1057784	
A	65	14	21	27	32	36	
A	65	101035	117955	171826	339868	1058504	
A	66	14	21	27	32	36	
A	66	100759	117322	174316	340207	1053505	
A	67	14	21	27	32	36	
A	67	99444	115246	173112	337931	1050544	
A	68	14	21	27	32	36	
A	68	99888	115642	173972	338786	1051536	
A	69	14	21	27	32	36	
A	69	100620	116241	175809	339377	1046896	
A	70	14	21	27	32	36	
A	70	102723	118308	179138	343442	1044741	
A	71	14	21	27	32	36	
A	71	104668	119986	182206	346368	1045361	
A	72	14	21	27	32	36	
A	72	104922	120479	183103	347878	1042991	
A	73	14	21	27	32	36	
A	73	108076	123239	187199	354064	1046637	
A	74	14	21	27	32	36	
A	74	110071	125406	190710	357096	1052485	
A	75	14	21	27	32	36	
A	75	111631	126347	192633	357588	1051291	
A	76	14	21	27	32	36	
A	76	111753	125630	192088	356766	1052593	
A	77	14	21	27	32	36	
A	77	112663	127021	193727	356445	1054378	
A	78	14	21	27	32	36	
A	78	113180	126915	193747	355430	1046878	
A	79	14	21	27	32	36	
A	79	114113	128054	194938	355124	1045171	
A	80	14	21	27	32	36	
A	80	115605	129517	196824	356723	1041687	
A	81	14	21	27	32	36	
A	81	117447	132222	200965	360421	1043563	
A	82	14	21	27	32	36	
A	82	116354	132991	204396	364442	1043105	
A	83	14	21	27	32	36	
A	83	118595	136957	210393	374209	1046539	
A	84	14	21	27	32	36	
A	84	120000	140285	215776	381385	1046770	
A	85	14	21	27	32	36	
A	85	122038	143103	219936	388326	1050544	
A	86	14	21	27	32	36	
A	86	122613	144653	223982	395743	1052198	
A	87	14	21	27	32	36	
A	87	123113	145226	225119	398056	1048015	
A	88	14	21	27	32	36	
A	88	123220	144849	225220	398418	1045063	
A	89	14	21	27	32	36	
A	89	124915	145781	226553	400291	1042267	
A	90	14	21	27	32	36	
A	90	125515	146346	228882	403071	1039827	
A	91	14	21	27	32	36	
A	91	126436	146460	230241	404560	1041844	
A	92	14	21	27	32	36	
A	92	126519	145899	230108	404760	1045007	
A	93	14	21	27	32	36	
A	93	126613	145426	231047	405805	1045761	
A	94	14	21	27	32	36	
A	94	129070	147892	236343	414199	1051523	
A	95	14	21	27	32	36	
A	95	130956	147910	237982	417260	1053286	
A	96	14	21	27	32	36	
A	96	131604	147436	238369	418193	1049688	
A	97	14	21	27	32	36	
A	97	130688	145282	236040	414991	1047917	
A	98	14	21	27	32	36	
A	98	131461	146603	240281	419073	1044966	
A	99	14	21	27	32	36	
A	99	132366	147985	240121	417476	1040661	
A	100	14	21	27	32	36	
A	100	131869	149281	243137	418287	1040527	
A	101	14	21	27	32	36	
A	101	135360	155432	253657	427329	1041391	
A	102	14	21	27	32	36	
A	102	136054	158782	259416	431791	1039484	
A	103	14	21	27	32	36	
A	103	137590	161248	263609	437919	1043093	
A	104	14	21	27	32	36	
A	104	142345	167891	272742	450729	1049624	
A	105	14	21	27	32	36	
A	105	146285	171730	280024	461889	1049552	
A	106	14	21	27	32	36	
A	106	147465	172071	283207	467921	1051631	
A	107	14	21	27	32	36	
A	107	149743	173414	287413	476049	1050932	
A	108	14	21	27	32	36	
A	108	152673	175520	293784	485249	1047305	
A	109	14	21	27	32	36	
A	109	153750	174365	294827	487463	1046423	
A	110	14	21	27	32	36	
A	110	156592	175605	297451	491246	1046103	
A	111	14	21	27	32	36	
A	111	159049	175795	301845	497653	1046443	
A	112	14	21	27	32	36	
A	112	162120	177402	304066	498690	1050323	
A	113	14	21	27	32	36	
A	113	163772	178240	304548	496879	1050443	
A	114	14	21	27	32	36	
A	114	164040	178377	309541	505727	1051816	
A	115	14	21	27	32	36	
A	115	163934	178654	311311	510118	1054223	
A	116	14	21	27	32	36	
A	116	163409	178807	313158	512118	1055557	
A	117	14	21	27	32	36	
A	117	162951	179090	319083	521876	1050095	
A	118	14	21	27	32	36	
A	118	160533	175848	316680	520277	1049016	
A	119	14	21	27	32	36	
A	119	159747	174824	325005	534652	1046333	
A	120	14	21	27	32	36	
A	120	157145	170907	321712	531819	1043048	
A	121	14	21	27	32	36	
A	121	156811	169550	323242	534847	1045365	
A	122	14	21	27	32	36	
A	122	157072	169909	329020	545557	1047381	
A	123	14	21	27	32	36	
A	123	155151	167614	328238	547729	1046479	
A	124	14	21	27	32	36	
A	124	153613	165041	327863	551955	1049960	
A	125	14	21	27	32	36	
A	125	155323	166828	331493	559484	1051229	
A	126	14	21	27	32	36	
A	126	154604	166055	329779	562053	1052264	
A	127	14	21	27	32	36	
A	127	155013	166011	330301	565029	1050953	
A	128	14	21	27	32	36	
A	128	153258	165275	324976	565024	1049628	
A	129	14	21	27	32	36	
A	129	153928	165218	322081	562677	1049449	
A	130	14	21	27	32	36	
A	130	153927	167177	324484	575950	1049235	
A	131	14	21	27	32	36	
A	131	155493	168198	322992	574938	1051372	
A	132	14	21	27	32	36	
A	132	154336	168588	320994	582014	1051118	
A	133	14	21	27	32	36	
A	133	156130	170038	320061	582765	1053540	
A	134	14	21	27	32	36	
A	134	155964	170537	317201	585403	1055698	
A	135	14	21	27	32	36	
A	135	158269	173787	319533	591603	1055446	
A	136	14	21	27	32	36	
A	136	158371	172334	312853	582187	1057287	
A	137	14	21	27	32	36	
A	137	158940	174168	312426	588696	1057934	
A	138	14	21	27	32	36	
A	138	159260	172892	305796	571929	1053880	
A	139	14	21	27	32	36	
A	139	159875	174319	304976	574099	1054832	
A	140	14	21	27	32	36	
A	140	159158	172405	299849	564820	1055890	
A	141	14	21	27	32	36	
A	141	159175	173025	297095	561129	1052868	
A	142	14	21	27	32	36	
A	142	159748	173415	294291	556802	1055481	
A	143	14	21	27	32	36	
A	143	161015	174851	293641	554028	1059487	
A	144	14	21	27	32	36	
A	144	161861	176221	293327	553359	1057987	
A	145	14	21	27	32	36	
A	145	161419	176061	290918	552011	1057894	
A	146	14	21	27	32	36	
A	146	162162	176997	289494	550009	1059774	
A	147	14	21	27	32	36	
A	147	162153	176951	286801	541335	1058399	
A	148	14	21	27	32	36	
A	148	162813	178250	286215	540318	1057282	
A	149	14	21	27	32	36	
A	149	161466	176526	281817	532892	1057833	
T	0	14	21	27	32	
T	0	19422	28370	28441	980257	
T	1	14	21	27	32	
T	1	13344	20103	20229	645276	
T	2	14	21	27	32	
T	2	32327	47214	47876	1328589	
T	3	14	21	27	32	
T	3	20383	25212	25348	931952	
T	4	14	21	27	32	
T	4	19755	24217	24504	931626	
T	5	14	21	27	32	36	
T	5	20029	22454	25610	58310	886575	
T	6	14	21	27	32	36	
T	6	21325	25135	28045	66504	959969	
T	7	14	21	27	32	36	
T	7	19953	23521	26144	59863	886427	
T	8	14	21	27	32	36	
T	8	22943	27285	31469	70031	992038	
T	9	14	21	27	32	36	
T	9	23781	25997	30404	66294	947659	
T	10	14	21	27	32	36	
T	10	28577	31863	35074	75426	958318	
T	11	14	21	27	32	36	
T	11	22891	26657	29348	65361	944447	
T	12	14	21	27	32	36	
T	12	32465	36656	40908	89939	1267299	
T	13	14	21	27	32	36	
T	13	25674	28647	32421	71189	1016125	
T	14	14	21	27	32	36	
T	14	31379	34269	38556	82843	1064893	
T	15	14	21	27	32	36	
T	15	27558	30964	34535	76740	1067644	
T	16	14	21	27	32	36	
T	16	27626	30445	34327	75629	1046708	
T	17	14	21	27	32	36	
T	17	28034	30617	34478	76213	1038610	
T	18	14	21	27	32	36	
T	18	33173	35739	39819	84405	1062048	
T	19	14	21	27	32	36	
T	19	28582	30979	34923	76183	1027982	
T	20	14	21	27	32	36	
T	20	28971	31324	35094	76870	1043607	
T	21	14	21	27	32	36	
T	21	30303	32665	36312	78860	1062052	
T	22	14	21	27	32	36	
T	22	30563	33053	36560	79142	1063897	
T	23	14	21	27	32	36	
T	23	30620	32937	36849	80091	1065391	
T	24	14	21	27	32	36	
T	24	31452	33921	37789	80293	1073160	
T	25	14	21	27	32	36	
T	25	30925	33275	37342	79660	1062049	
T	26	14	21	27	32	36	
T	26	31393	34066	38015	80198	1054883	
T	27	14	21	27	32	36	
T	27	31561	34116	38141	80114	1053616	
T	28	14	21	27	32	36	
T	28	39348	42429	46871	92130	1079057	
T	29	14	21	27	32	36	
T	29	32963	35567	40280	81395	1054922	
T	30	14	21	27	32	36	
T	30	33267	35843	40910	81360	1055255	
T	31	14	21	27	32	36	
T	31	35317	38034	43419	84857	1067090	
T	32	14	21	27	32	36	
T	32	34782	37584	43099	83486	1077738	
T	33	14	21	27	32	36	
T	33	35133	38264	44048	84253	1088813	
T	34	14	21	27	32	36	
T	34	34597	37669	43195	82991	1085455	
T	35	14	21	27	32	36	
T	35	33864	37199	42808	80864	1075524	
T	36	14	21	27	32	36	
T	36	33517	37039	42735	78723	1064590	
T	37	14	21	27	32	36	
T	37	33425	37267	42995	78170	1060087	
T	38	14	21	27	32	36	
T	38	33191	37179	42876	76864	1057370	
T	39	14	21	27	32	36	
T	39	33429	37436	43618	76102	1063368	
T	40	14	21	27	32	36	
T	40	33263	37307	43446	74058	1060548	
T	41	14	21	27	32	36	
T	41	33348	37321	43799	73216	1069859	
T	42	14	21	27	32	36	
T	42	33760	37550	44312	74343	1082175	
T	43	14	21	27	32	36	
T	43	34253	37870	44935	75714	1076883	
T	44	14	21	27	32	36	
T	44	33923	37548	45036	76417	1080086	
T	45	14	21	27	32	36	
T	45	34273	37813	45782	78530	1078112	
T	46	14	21	27	32	36	
T	46	34298	37751	45624	78866	1064728	
T	47	14	21	27	32	36	
T	47	33960	37210	45107	79019	1060950	
T	48	14	21	27	32	36	
T	48	34213	37340	45361	80913	1060811	
T	49	14	21	27	32	36	
T	49	34922	37916	45715	81456	1055900	
T	50	14	21	27	32	36	
T	50	35550	38545	46609	84258	1057507	
T	51	14	21	27	32	36	
T	51	36522	39676	47901	86740	1066756	
T	52	14	21	27	32	36	
T	52	36860	40026	48795	88103	1068234	
T	53	14	21	27	32	36	
T	53	38253	41636	50806	92001	1076007	
T	54	14	21	27	32	36	
T	54	39480	43051	53066	96643	1078443	
T	55	14	21	27	32	36	
T	55	39770	43303	53600	98330	1072015	
T	56	14	21	27	32	36	
T	56	40148	43587	53519	101546	1063665	
T	57	14	21	27	32	36	
T	57	41065	44745	55503	105946	1056425	
T	58	14	21	27	32	36	
T	58	40811	44431	54961	107657	1049589	
T	59	14	21	27	32	36	
T	59	41198	44901	55783	111156	1055049	
T	60	14	21	27	32	36	
T	60	41403	44958	56598	115303	1055529	
T	61	14	21	27	32	36	
T	61	41307	44703	57081	117474	1055636	
T	62	14	21	27	32	36	
T	62	41412	44960	58919	121266	1063780	
T	63	14	21	27	32	36	
T	63	41321	44841	60299	123204	1066497	
T	64	14	21	27	32	36	
T	64	41759	45232	62431	125214	1064726	
T	65	14	21	27	32	36	
T	65	42938	46609	65209	129624	1065709	
T	66	14	21	27	32	36	
T	66	42945	46804	66242	130745	1059998	
T	67	14	21	27	32	36	
T	67	43481	47412	67317	131902	1046100	
T	68	14	21	27	32	36	
T	68	43929	47784	67808	132463	1043533	
T	69	14	21	27	32	36	
T	69	43988	47818	67900	133018	1044523	
T	70	14	21	27	32	36	
T	70	45306	49131	69930	135843	1045255	
T	71	14	21	27	32	36	
T	71	45513	49310	69616	135231	1048250	
T	72	14	21	27	32	36	
T	72	46155	49522	69975	135157	1054999	
T	73	14	21	27	32	36	
