.	62	12	22	27	32	37	41	
.	62	100875	175714	298882	485724	1035992	7957851	
.	63	12	22	27	32	37	41	
.	63	101804	177092	299752	486336	1031689	7957851	
.	64	12	22	27	32	37	41	
.	64	102868	177694	300029	487667	1029113	7957851	
.	65	12	22	27	32	37	41	
.	65	104386	180631	304782	494583	1046110	7957851	
.	66	2	12	22	27	32	37	41	
.	66	2	118768	198147	324919	514608	1067872	7957851	
.	67	12	22	27	32	37	41	
.	67	107061	186217	315297	507731	1061405	7957851	
.	68	12	22	27	32	37	41	
.	68	118825	199128	326467	519404	1076278	7957851	
.	69	12	22	27	32	37	41	
.	69	112717	194132	325356	520205	1082933	7957851	
.	70	12	22	27	32	37	41	
.	70	129808	213254	344403	543153	1107043	7957851	
.	71	12	22	27	32	37	41	
.	71	114633	199886	336499	538679	1099268	7957851	
.	72	12	22	27	32	37	41	
.	72	131345	216056	349925	555306	1123141	7957851	
.	73	12	22	27	32	37	41	
.	73	120379	207020	345124	556235	1129283	7957851	
.	74	12	22	27	32	37	41	
.	74	123067	208440	343926	550858	1142547	7957851	
.	75	12	22	27	32	37	41	
.	75	127373	264461	424764	816055	1876136	7957851	
.	76	12	22	27	32	37	41	
.	76	124100	229793	374778	666200	1426066	7957851	
.	77	12	22	27	32	37	41	
.	77	121872	217250	352662	601354	1245751	7957851	
.	78	12	22	27	32	37	41	
.	78	128634	222747	354105	586597	1183893	7957851	
.	79	12	22	27	32	37	41	
.	79	120691	215699	346729	575019	1152538	7957851	
.	80	12	22	27	32	37	41	
.	80	118708	214030	336345	559462	1132624	7957851	
.	81	12	22	27	32	37	41	
.	81	122750	220054	341912	564090	1133949	7957851	
.	82	12	22	27	32	37	41	
.	82	124129	227500	342403	562429	1124898	7957851	
.	83	12	22	27	32	37	41	
.	83	124601	230124	346042	568215	1138348	7957851	
.	84	12	22	27	32	37	41	
.	84	128762	237675	356136	584021	1168297	7957851	
.	85	12	22	27	32	37	41	
.	85	133762	245803	364121	593008	1182171	7957851	
.	86	12	22	27	32	37	41	
.	86	134986	249178	368822	601169	1199175	7957851	
.	87	2	12	22	27	32	37	41	
.	87	14	148648	266688	390012	625632	1228288	7957851	
.	88	12	22	27	32	37	41	
.	88	135950	257071	381577	620936	1229182	7957851	
.	89	2	12	22	27	32	37	41	
.	89	44	138859	256697	378135	617188	1231454	7957851	
.	90	12	22	27	32	37	41	
.	90	142097	260868	383759	623773	1241579	7957851	
.	91	12	22	27	32	37	41	
.	91	143871	263621	387896	629225	1250458	7957851	
.	92	12	22	27	32	37	41	
.	92	148650	270850	396560	639847	1265564	7957851	
.	93	12	22	27	32	37	41	
.	93	156828	282511	411036	659337	1294594	7957851	
.	94	2	12	22	27	32	37	41	
.	94	64	150870	277481	406873	655122	1291653	7957851	
.	95	12	22	27	32	37	41	
.	95	154670	281517	410966	662839	1308884	7957851	
.	96	2	12	22	27	32	37	41	
.	96	22	156461	284464	414672	667895	1317603	7957851	
.	97	12	22	27	32	37	41	
.	97	164509	295684	429148	689123	1348657	7957851	
.	98	12	22	27	32	37	41	
.	98	187812	327033	465036	730215	1394460	7957851	
.	99	12	22	27	32	37	41	
.	99	164256	304181	443945	714815	1388654	7957851	
.	100	12	22	27	32	37	41	
.	100	167110	302125	439278	709346	1391620	7957851	
.	101	2	12	22	27	32	37	41	
.	101	38	168342	303838	441229	711500	1390758	7957851	
.	102	12	22	27	32	37	41	
.	102	178741	318016	457613	730868	1411113	7957851	
.	103	12	22	27	32	37	41	
.	103	174994	317553	461148	741862	1435694	7957851	
.	104	12	22	27	32	37	41	
.	104	183050	328664	473490	761499	1465223	7957851	
.	105	12	22	27	32	37	41	
.	105	183149	329078	474085	765373	1468766	7957851	
.	106	12	22	27	32	37	41	
.	106	187203	333268	478647	771630	1476768	7957851	
.	107	12	22	27	32	37	41	
.	107	189896	337996	485897	784437	1488418	7957851	
.	108	12	22	27	32	37	41	
.	108	217295	374710	528653	834978	1557269	7957851	
.	109	12	22	27	32	37	41	
.	109	209975	374164	532198	844684	1584036	7957851	
.	110	2	12	22	27	32	37	41	
.	110	79	198226	361286	520320	836674	1587906	7957851	
.	111	12	22	27	32	37	41	
.	111	212167	373928	532647	851016	1613725	7957851	
.	112	12	22	27	32	37	41	
.	112	206702	370931	529360	847803	1620205	7957851	
.	113	12	22	27	32	37	41	
.	113	227020	399856	568888	903617	1709666	7957851	
.	114	12	22	27	32	37	41	
.	114	245723	423258	590795	924125	1739422	7957851	
.	115	12	22	27	32	37	41	
.	115	248590	437798	612090	953694	1795687	7957851	
.	116	12	22	27	32	37	41	
.	116	223609	411709	584767	931971	1810816	7957851	
.	117	12	22	27	32	37	41	
.	117	227724	408942	580544	927608	1829519	7957851	
.	118	12	22	27	32	37	41	
.	118	241816	426102	596221	939583	1868393	7957851	
.	119	12	22	27	32	37	41	
.	119	252796	447823	622512	970377	1942889	7957851	
.	120	12	22	27	32	37	41	
.	120	244137	443875	620195	972967	1976098	7957851	
.	121	2	12	22	27	32	37	41	
.	121	52	242578	438431	620375	971577	1999794	7957851	
.	122	12	22	27	32	37	41	
.	122	246370	439703	624697	974452	2031953	7957851	
.	123	12	22	27	32	37	41	
.	123	251136	446277	639901	983869	2053419	7957851	
.	124	12	22	27	32	37	41	
.	124	314127	526999	735019	1086517	2170274	7957851	
.	125	12	22	27	32	37	41	
.	125	269216	499703	705733	1071498	2195045	7957851	
.	126	12	22	27	32	37	41	
.	126	276360	483943	696113	1058520	2210914	7957851	
.	127	12	22	27	32	37	41	
.	127	284187	493984	716510	1074064	2236994	7957851	
.	128	2	8	12	22	27	32	37	41	
.	128	24	1407	294875	503865	734609	1091388	2270182	7957851	
.	129	8	12	22	27	32	37	41	
.	129	2754	335774	549915	787126	1149778	2336228	7957851	
.	130	2	8	12	22	27	32	37	41	
.	130	13	3140	317233	537505	779726	1147422	2362825	7957851	
.	131	8	12	22	27	32	37	41	
.	131	4205	329904	535749	781955	1149639	2390233	7957851	
.	132	8	12	22	27	32	37	41	
.	132	3200	353763	553414	800212	1166061	2416058	7957851	
.	133	8	12	22	27	32	37	41	
.	133	7403	366896	569376	817159	1192156	2446322	7957851	
.	134	2	8	12	22	27	32	37	41	
.	134	139	10660	377563	580335	830281	1219727	2487620	7957851	
.	135	8	12	22	27	32	37	41	
.	135	15202	372252	580857	836700	1250494	2538750	7957851	
.	136	8	12	22	27	32	37	41	
.	136	25190	384025	586738	839580	1271397	2553464	7957851	
.	137	8	12	22	27	32	37	41	
.	137	37721	400627	599537	850391	1306205	2574162	7957851	
.	138	8	12	22	27	32	37	41	
.	138	47468	419321	623112	872740	1349198	2603445	7957851	
.	139	8	12	22	27	32	37	41	
.	139	50251	425334	633927	889094	1378949	2638123	7957851	
.	140	8	12	22	27	32	37	41	
.	140	63183	441272	656258	916055	1441813	2683557	7957851	
.	141	8	12	22	27	32	37	41	
.	141	78371	442025	665327	926530	1485281	2716111	7957851	
.	142	8	12	22	27	32	37	41	
.	142	91663	445555	669983	932909	1522112	2743133	7957851	
.	143	8	12	22	27	32	37	41	
.	143	107027	473636	705495	978548	1598502	2811141	7957851	
.	144	8	12	22	27	32	37	41	
.	144	119268	486118	733364	1002545	1659387	2888983	7957851	
.	145	8	12	22	27	32	37	41	
.	145	127448	490843	742266	1032117	1712328	2914835	7957851	
.	146	8	12	22	27	32	37	41	
.	146	127469	511963	775731	1097997	1783041	2942245	7957851	
.	147	8	12	22	27	32	37	41	
.	147	133638	523655	795883	1124105	1825238	3006168	7957851	
.	148	8	12	22	27	32	37	41	
.	148	139318	551420	841819	1192833	1916129	3085419	7957851	
.	149	8	12	22	27	32	37	41	
.	149	147593	544701	839539	1199352	1940437	3109172	7957851	
A	0	12	27	32	
A	0	23739	67880	2231298	
A	1	12	27	32	37	
A	1	15510	48535	2192781	2192792	
A	2	12	22	27	32	37	
A	2	21763	21769	62809	327585	2124168	
A	3	12	22	27	32	37	
A	3	16688	19292	49142	152425	2061394	
A	4	12	22	27	32	37	41	
A	4	14398	19422	41380	105850	2082922	2082923	
A	5	12	22	27	32	37	41	
A	5	14890	19205	37988	86117	232237	2067465	
A	6	12	22	27	32	37	41	
A	6	10885	15735	31842	77564	206574	2076447	
A	7	12	22	27	32	37	41	
A	7	10105	15379	30439	71946	191730	2071606	
A	8	12	22	27	32	37	41	
A	8	13993	19489	34995	76342	190027	2070195	
A	9	12	22	27	32	37	41	
A	9	9167	14267	28636	69814	177781	2095757	
A	10	12	22	27	32	37	41	
A	10	9236	14831	29803	69886	178803	2094629	
A	11	12	22	27	32	37	41	
A	11	10415	16810	31354	69670	177149	2085694	
A	12	12	22	27	32	37	41	
A	12	14791	22916	39480	82948	203066	2092834	
A	13	12	22	27	32	37	41	
A	13	10551	19815	35666	77161	192253	2084662	
A	14	12	22	27	32	37	41	
A	14	15077	24719	40708	78670	194236	2080846	
A	15	12	22	27	32	37	41	
A	15	10031	20245	35991	77024	189814	2067117	
A	16	12	22	27	32	37	41	
A	16	10108	20311	35849	72119	185347	2070918	
A	17	12	22	27	32	37	41	
A	17	10306	20653	36501	72752	185597	2059622	
A	18	12	22	27	32	37	41	
A	18	10034	20180	35793	71011	180014	2066553	
A	19	12	22	27	32	37	41	
A	19	10519	20799	37288	72901	185128	2067484	
A	20	12	22	27	32	37	41	
A	20	10778	21796	39761	76271	192138	2065385	
A	21	12	22	27	32	37	41	
A	21	11128	21997	40029	75634	192471	2065653	
A	22	12	22	27	32	37	41	
A	22	11874	23621	43959	80273	200710	2065635	
A	23	12	22	27	32	37	41	
A	23	12490	24705	46917	81855	201037	2058067	
A	24	12	22	27	32	37	41	
A	24	11535	22934	44345	77565	198738	2064466	
A	25	12	22	27	32	37	41	
A	25	15395	26871	49607	82031	201405	2062632	
A	26	12	22	27	32	37	41	
A	26	16566	28694	51969	83509	204324	2058347	
A	27	12	22	27	32	37	41	
A	27	16375	28753	53000	85263	206015	2067689	
A	28	12	22	27	32	37	41	
A	28	16000	27998	51066	82211	200425	2064598	
A	29	12	22	27	32	37	41	
A	29	20529	33862	58496	92680	217315	2060132	
A	30	12	22	27	32	37	41	
A	30	19523	33904	61518	96403	225673	2061746	
A	31	12	22	27	32	37	41	
A	31	18943	32761	58426	92899	222553	2065942	
A	32	12	22	27	32	37	41	
A	32	18817	32703	58206	92215	221510	2062440	
A	33	12	22	27	32	37	41	
A	33	21195	34501	58853	92304	219838	2065434	
A	34	12	22	27	32	37	41	
A	34	18003	31519	57811	90768	217658	2055963	
A	35	12	22	27	32	37	41	
A	35	18010	31352	55880	88641	215649	2054157	
A	36	12	22	27	32	37	41	
A	36	18044	31098	55292	88112	212712	2060586	
A	37	12	22	27	32	37	41	
A	37	18407	31829	56443	89691	215921	2059715	
A	38	12	22	27	32	37	41	
A	38	23855	38501	64601	99263	230581	2054491	
A	39	12	22	27	32	37	41	
A	39	19396	33504	60240	94667	226082	2056753	
A	40	12	22	27	32	37	41	
A	40	20205	34606	60917	96193	230810	2058347	
A	41	12	22	27	32	37	41	
A	41	23223	38286	65527	101594	237854	2049645	
A	42	12	22	27	32	37	41	
A	42	29701	46140	75391	111625	250368	2055166	
A	43	12	22	27	32	37	41	
A	43	20567	35687	65048	100725	239711	2055297	
A	44	12	22	27	32	37	41	
A	44	20363	34832	61143	96959	235170	2045358	
A	45	12	22	27	32	37	41	
A	45	21220	35908	62999	99225	237704	2047975	
A	46	12	22	27	32	37	41	
A	46	21901	37216	64902	101660	240590	2053242	
A	47	12	22	27	32	37	41	
A	47	22897	38617	67178	104728	245936	2045865	
A	48	12	22	27	32	37	41	
A	48	22546	38541	67274	104474	247806	2052429	
A	49	12	22	27	32	37	41	
A	49	21949	37363	64973	101729	242497	2052844	
A	50	12	22	27	32	37	41	
A	50	23322	39121	67938	105617	248600	2046905	
A	51	12	22	27	32	37	41	
A	51	23974	40090	69492	107646	255136	2051415	
A	52	12	22	27	32	37	41	
A	52	23770	39948	69170	107660	255208	2053597	
A	53	12	22	27	32	37	41	
A	53	24661	41576	71974	112210	263129	2049305	
A	54	12	22	27	32	37	41	
A	54	25110	41881	71900	111647	261439	2051239	
A	55	12	22	27	32	37	41	
A	55	24921	42212	72689	112933	263986	2049014	
A	56	12	22	27	32	37	41	
A	56	29975	47991	79509	121506	273287	2047171	
A	57	12	22	27	32	37	41	
A	57	27767	45579	77803	120027	271866	2051620	
A	58	12	22	27	32	37	41	
A	58	25495	42979	75107	118283	269180	2046992	
A	59	12	22	27	32	37	41	
A	59	26427	43933	74899	119077	271984	2046374	
A	60	12	22	27	32	37	41	
A	60	37186	56263	89228	133736	285404	2056387	
A	61	12	22	27	32	37	41	
A	61	26702	45155	79374	123728	277482	2051188	
A	62	12	22	27	32	37	41	
A	62	27105	44868	76829	121954	278388	2046373	
A	63	12	22	27	32	37	41	
A	63	27722	45695	77291	122951	278105	2053627	
A	64	12	22	27	32	37	41	
A	64	27587	45190	76766	122299	275036	2049225	
A	65	12	22	27	32	37	41	
A	65	27903	45832	77792	123743	280541	2047464	
A	66	12	22	27	32	37	41	
A	66	32291	51396	84552	131111	289203	2047030	
A	67	12	22	27	32	37	41	
A	67	28842	47769	81954	129505	289010	2049446	
A	68	12	22	27	32	37	41	
A	68	32198	51462	84892	132510	292376	2044543	
A	69	12	22	27	32	37	41	
A	69	30170	49460	84383	132772	295610	2049330	
A	70	12	22	27	32	37	41	
A	70	35870	56146	91197	140823	304888	2051959	
A	71	12	22	27	32	37	41	
A	71	30640	50873	87407	137588	299068	2046153	
A	72	12	22	27	32	37	41	
A	72	36738	57283	93461	144973	309107	2050690	
A	73	12	22	27	32	37	41	
A	73	32606	53143	90789	143935	309744	2052363	
A	74	12	22	27	32	37	41	
A	74	33422	54075	90329	142735	315992	2049225	
A	75	12	22	27	32	37	41	
A	75	34231	63996	107084	195932	463058	2049378	
A	76	12	22	27	32	37	41	
A	76	33782	59097	98293	171880	392143	2053996	
A	77	12	22	27	32	37	41	
A	77	32178	54759	91014	153093	341626	2048498	
A	78	12	22	27	32	37	41	
A	78	33753	55821	90744	148322	322256	2050252	
A	79	12	22	27	32	37	41	
A	79	31310	53447	88059	144984	311513	2048755	
A	80	12	22	27	32	37	41	
A	80	30734	53346	85839	140838	305168	2048933	
A	81	12	22	27	32	37	41	
A	81	31848	54616	87140	142157	306750	2051274	
A	82	12	22	27	32	37	41	
A	82	32155	56374	87168	141693	304274	2050812	
A	83	12	22	27	32	37	41	
A	83	32385	56993	87842	142514	306590	2044110	
A	84	12	22	27	32	37	41	
A	84	33538	59568	91478	148337	317658	2047270	
A	85	12	22	27	32	37	41	
A	85	34659	61347	93342	150655	322228	2050732	
A	86	12	22	27	32	37	41	
A	86	35464	62480	95297	153725	328037	2048868	
A	87	12	22	27	32	37	41	
A	87	38874	66455	99636	157788	332645	2048209	
A	88	12	22	27	32	37	41	
A	88	35338	63985	98481	158567	336261	2054275	
A	89	12	22	27	32	37	41	
A	89	36477	64438	97494	157367	335905	2046795	
A	90	12	22	27	32	37	41	
A	90	36475	64328	97579	157593	337232	2050894	
A	91	12	22	27	32	37	41	
A	91	37070	65422	99618	160472	340842	2048586	
A	92	12	22	27	32	37	41	
A	92	38282	67254	101344	162526	343639	2052771	
A	93	12	22	27	32	37	41	
A	93	40252	69846	104743	166702	351524	2047188	
A	94	12	22	27	32	37	41	
A	94	39014	69235	104856	167381	353197	2054386	
A	95	12	22	27	32	37	41	
A	95	40215	70476	106319	169617	358299	2047584	
A	96	12	22	27	32	37	41	
A	96	40859	71341	107348	171533	361870	2050313	
A	97	12	22	27	32	37	41	
A	97	43145	74396	111561	177855	370902	2053105	
A	98	12	22	27	32	37	41	
A	98	51221	85378	124178	192205	386097	2053779	
A	99	12	22	27	32	37	41	
A	99	43557	77211	116328	185165	381498	2049051	
A	100	12	22	27	32	37	41	
A	100	44172	77042	115437	184944	384766	2054019	
A	101	12	22	27	32	37	41	
A	101	44449	77075	115335	185133	383956	2048884	
A	102	12	22	27	32	37	41	
A	102	47204	80938	119894	190693	390116	2054543	
A	103	12	22	27	32	37	41	
A	103	45971	80532	120525	193678	396589	2054316	
A	104	12	22	27	32	37	41	
A	104	47971	83312	123957	199272	405109	2056081	
A	105	12	22	27	32	37	41	
A	105	48532	84020	124656	201202	406781	2057229	
A	106	12	22	27	32	37	41	
A	106	49537	85047	126323	203919	409984	2058236	
A	107	12	22	27	32	37	41	
A	107	50108	86333	128054	208003	415048	2058959	
A	108	12	22	27	32	37	41	
A	108	59070	97872	141922	223515	434544	2054470	
A	109	12	22	27	32	37	41	
A	109	55312	94494	139089	221663	436448	2058430	
A	110	12	22	27	32	37	41	
A	110	52316	91979	137464	221554	440084	2056803	
A	111	12	22	27	32	37	41	
A	111	55261	94708	139680	223825	444554	2061346	
A	112	12	22	27	32	37	41	
A	112	54176	94006	138576	223179	445432	2062139	
A	113	12	22	27	32	37	41	
A	113	59782	102232	150506	240041	473269	2057691	
A	114	12	22	27	32	37	41	
A	114	65626	108949	157144	245119	479714	2059867	
A	115	12	22	27	32	37	41	
A	115	66264	112740	163030	254021	496760	2060483	
A	116	12	22	27	32	37	41	
A	116	59613	105880	156038	248537	499613	2060657	
A	117	12	22	27	32	37	41	
A	117	60183	104780	154526	247008	504658	2059796	
A	118	12	22	27	32	37	41	
A	118	63683	108675	157476	248816	509673	2056813	
A	119	12	22	27	32	37	41	
A	119	67238	115624	166141	258737	531600	2062322	
A	120	12	22	27	32	37	41	
A	120	64332	113523	164253	258497	538710	2064587	
A	121	12	22	27	32	37	41	
A	121	64182	112601	164546	258113	544760	2066600	
A	122	12	22	27	32	37	41	
A	122	65383	113424	166561	260199	554774	2062674	
A	123	12	22	27	32	37	41	
A	123	66558	114871	170637	263762	563614	2070646	
A	124	12	22	27	32	37	41	
A	124	85482	139089	198396	293916	597864	2073738	
A	125	12	22	27	32	37	41	
A	125	71882	130416	189149	288193	603464	2069331	
A	126	12	22	27	32	37	41	
A	126	73111	125078	185220	283069	606961	2068060	
A	127	12	22	27	32	37	41	
A	127	75215	127989	191724	289542	616989	2070204	
A	128	8	12	22	27	32	37	41	
A	128	233	77640	130773	196435	294097	628388	2068587	
A	129	8	12	22	27	32	37	41	
A	129	464	89982	144367	211547	311207	646976	2072495	
A	130	8	12	22	27	32	37	41	
A	130	519	83297	139640	207886	307830	651654	2074095	
A	131	8	12	22	27	32	37	41	
A	131	653	85928	138749	207889	308460	660026	2073675	
A	132	8	12	22	27	32	37	41	
A	132	445	90924	142708	212518	313288	669674	2075339	
A	133	8	12	22	27	32	37	41	
A	133	1207	95960	148921	219521	322927	681367	2077972	
A	134	8	12	22	27	32	37	41	
A	134	1789	98490	152586	223952	331669	695707	2077983	
A	135	8	12	22	27	32	37	41	
A	135	2728	97122	152745	226300	341318	710322	2079182	
A	136	8	12	22	27	32	37	41	
A	136	4584	99818	154002	226580	347782	714876	2075471	
A	137	8	12	22	27	32	37	41	
A	137	6538	103584	157490	230199	359152	722418	2076618	
A	138	8	12	22	27	32	37	41	
A	138	8238	108392	163421	235256	369545	728191	2079553	
A	139	8	12	22	27	32	37	41	
A	139	8720	109035	166283	240319	378232	737377	2083154	
A	140	8	12	22	27	32	37	41	
A	140	11118	115288	174150	249665	399020	754050	2085064	
A	141	8	12	22	27	32	37	41	
A	141	13813	114438	175832	251824	411064	762269	2085030	
A	142	8	12	22	27	32	37	41	
A	142	16924	116214	178759	255451	425317	774668	2091174	
A	143	8	12	22	27	32	37	41	
A	143	19751	124457	189254	269852	448644	795538	2090752	
A	144	8	12	22	27	32	37	41	
A	144	21835	127901	197287	276662	467132	817429	2089562	
A	145	8	12	22	27	32	37	41	
A	145	23364	129593	200594	285760	482281	824092	2090451	
A	146	8	12	22	27	32	37	41	
A	146	23738	136731	211474	306652	504385	833693	2090124	
A	147	8	12	22	27	32	37	41	
A	147	24264	137737	214347	310762	512900	849333	2094721	
A	148	8	12	22	27	32	37	41	
A	148	25370	146392	228725	331619	539203	869782	2096247	
A	149	8	12	22	27	32	37	41	
A	149	26908	144106	227687	332656	543458	873468	2094257	
T	0	12	27	32	
T	0	31992	83865	2078220	
T	1	12	27	32	37	
T	1	18836	56915	2038215	2038222	
T	2	12	22	27	32	37	
T	2	28784	28793	76121	364970	2041696	
T	3	12	22	27	32	37	
T	3	19555	22578	55939	168559	2042603	
T	4	12	22	27	32	37	
T	4	15211	20721	44627	116496	2062294	
T	5	12	22	27	32	37	41	
T	5	14638	19668	40073	94276	246451	2053092	
T	6	12	22	27	32	37	41	
T	6	13567	19216	38504	92705	232581	2063902	
T	7	12	22	27	32	37	41	
T	7	13661	19938	38809	89328	223409	2091696	
T	8	12	22	27	32	37	41	
T	8	14954	21012	39561	88381	216474	2092676	
T	9	12	22	27	32	37	41	
T	9	12288	18386	35838	85738	207844	2088898	
T	10	12	22	27	32	37	41	
T	10	11658	17944	35229	81309	201897	2095458	
T	11	12	22	27	32	37	41	
T	11	13401	21181	38584	84960	205720	2104080	
T	12	12	22	27	32	37	41	
T	12	15695	24700	43037	90838	218708	2105592	
T	13	12	22	27	32	37	41	
T	13	12630	23529	40681	88062	212391	2111801	
T	14	12	22	27	32	37	41	
T	14	14617	25777	42723	85870	209498	2106733	
T	15	12	22	27	32	37	41	
T	15	12226	24010	40500	86333	208823	2109724	
T	16	12	22	27	32	37	41	
T	16	12443	24415	41284	83365	206881	2112530	
T	17	12	22	27	32	37	41	
T	17	12519	24598	41534	83639	207312	2109437	
T	18	12	22	27	32	37	41	
T	18	12619	24863	42328	83955	206238	2102596	
T	19	12	22	27	32	37	41	
T	19	12596	25554	44360	86344	209974	2101216	
T	20	12	22	27	32	37	41	
T	20	13259	26395	46143	87693	214749	2097941	
T	21	12	22	27	32	37	41	
T	21	13259	26148	45857	86115	211911	2093219	
T	22	12	22	27	32	37	41	
T	22	13951	27412	49377	89789	219273	2092953	
T	23	12	22	27	32	37	41	
T	23	14336	28265	52784	91364	222356	2090415	
T	24	12	22	27	32	37	41	
T	24	14012	27897	52577	90024	220685	2091814	
T	25	12	22	27	32	37	41	
T	25	18306	32249	58071	94196	223316	2089910	
T	26	12	22	27	32	37	41	
T	26	19054	33282	59054	93752	222070	2083474	
T	27	12	22	27	32	37	41	
T	27	18592	32597	59151	94018	222778	2077381	
T	28	12	22	27	32	37	41	
T	28	19377	33762	60165	95304	224254	2085620	
T	29	12	22	27	32	37	41	
T	29	21746	36977	64067	100761	233075	2082131	
T	30	12	22	27	32	37	41	
T	30	21123	36970	66811	103808	238556	2080999	
T	31	12	22	27	32	37	41	
T	31	21405	37122	65350	102372	240196	2079511	
T	32	12	22	27	32	37	41	
T	32	21960	38200	66800	104562	241553	2075572	
T	33	12	22	27	32	37	41	
T	33	22824	38386	66299	103187	239811	2076361	
