.	0	2	14	21	27	32	
.	135	2	14	21	27	32	36	
.	135	314	419772	440919	704573	1318617	3454888	
.	136	2	14	21	27	32	36	
.	136	276	421472	442414	701504	1307600	3454888	
.	137	2	14	21	27	32	36	
.	137	204	423521	447230	706521	1333506	3454888	
.	138	2	14	21	27	32	36	
.	138	103	422405	448482	702797	1338871	3454888	
.	139	2	14	21	27	32	36	
.	139	118	427284	451641	702927	1323593	3454888	
.	140	2	14	21	27	32	36	
.	140	61	426359	452505	698884	1323943	3454888	
.	141	2	14	21	27	32	36	
.	141	145	430898	458660	705618	1341215	3454888	
.	142	2	14	21	27	32	36	
.	142	72	428458	458138	700170	1342487	3454888	
.	143	2	14	21	27	32	36	
.	143	166	428850	459009	698255	1342651	3454888	
.	144	2	14	21	27	32	36	
.	144	31	433909	465799	705116	1354486	3454888	
.	145	2	14	21	27	32	36	
.	145	49	434713	467199	705393	1357738	3454888	
.	146	2	14	21	27	32	36	
.	146	39	437415	470778	708279	1362790	3454888	
.	147	2	14	21	27	32	36	
.	147	42	441430	475685	712951	1369634	3454888	
.	148	2	14	21	27	32	36	
.	148	20	442657	477773	711199	1367327	3454888	
.	149	2	14	21	27	32	36	
.	149	47	440444	476888	707997	1368770	3454888	
A	0	14	21	27	32	
A	0	39691	83412	83613	615947	
A	1	14	21	27	32	
A	1	55610	111223	113181	1343863	
A	2	14	21	27	32	
A	2	23539	38401	38907	967477	
A	3	14	21	27	32	
A	3	21714	34073	34684	1029568	
A	4	14	21	27	32	
A	4	19120	31562	32253	1063665	
A	5	14	21	27	32	36	
A	5	28555	68259	70088	140434	1385890	
A	6	14	21	27	32	36	
A	6	15897	44101	45112	90647	1033335	
A	7	14	21	27	32	36	
A	7	15747	37983	38673	83506	1014258	
A	8	14	21	27	32	36	
A	8	27839	59075	60098	127358	1192463	
A	9	14	21	27	32	36	
A	9	49502	87844	88918	158126	1229522	
A	10	14	21	27	32	36	
A	10	15455	36466	37254	77303	957920	
A	11	14	21	27	32	36	
A	11	15611	36611	37356	76417	960556	
A	12	14	21	27	32	36	
A	12	15943	36137	36834	76826	982906	
A	13	14	21	27	32	36	
A	13	23340	55449	56383	104427	1112695	
A	14	14	21	27	32	36	
A	14	20753	39830	40577	85516	1098948	
A	15	14	21	27	32	36	
A	15	21128	40914	41700	86368	1077726	
A	16	14	21	27	32	36	
A	16	21896	41940	42756	88129	1073468	
A	17	14	21	27	32	36	
