A	83	398	499	598	716	825	953	1120	1282	1448	1645	1858	2047	2241	2453	2665	2904	3214	3485	3813	4139	4633	5030	5611	6215	6948	7776	8681	9537	10856	11784	13568	14950	17959	19710	22642	24496	31132	34553	43064	1564515	
A	84	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	84	341	434	527	648	763	883	1037	1195	1357	1549	1773	1968	2186	2397	2633	2850	3148	3438	3815	4151	4633	5024	5643	6253	6979	7798	8794	9724	11167	12174	13998	15382	18447	20116	23079	24844	31590	34854	43429	1582680	
A	85	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	85	343	442	522	635	751	882	1050	1214	1372	1586	1780	1981	2184	2403	2631	2898	3206	3491	3860	4189	4703	5075	5611	6211	6967	7816	8731	9632	11057	12007	13849	15311	18432	20115	23113	24968	31771	35106	43781	1583926	
A	86	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	86	352	440	528	622	730	863	1044	1225	1388	1601	1820	1998	2195	2434	2635	2860	3159	3426	3781	4086	4585	4978	5525	6080	6792	7553	8464	9421	10738	11651	13430	14913	17910	19550	22498	24373	30912	34131	42523	1564771	
A	87	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	87	387	487	570	692	804	906	1064	1237	1407	1615	1851	2080	2260	2492	2768	2981	3284	3584	3951	4314	4879	5276	5874	6481	7213	8030	8966	9872	11226	12205	13976	15421	18506	20188	23136	24967	31652	34995	43595	1582083	
A	88	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	88	383	461	546	656	757	879	1053	1229	1447	1684	1886	2108	2317	2543	2797	3019	3359	3628	3999	4360	4907	5276	5878	6454	7229	8019	8965	9944	11336	12321	14115	15603	18687	20373	23391	25205	32158	35526	44216	1582041	
A	89	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	89	380	481	566	688	789	914	1096	1263	1453	1664	1903	2104	2294	2537	2745	2972	3283	3573	3942	4267	4787	5207	5751	6295	7060	7897	8842	9772	11164	12174	13940	15432	18499	20232	23209	24986	31791	35076	43686	1565497	
A	90	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	90	383	484	583	699	805	939	1083	1255	1432	1639	1864	2078	2283	2514	2758	2972	3294	3570	3969	4325	4854	5237	5810	6380	7147	7949	8905	9795	11210	12201	13993	15424	18544	20197	23113	24883	31721	35066	43778	1580451	
A	91	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	91	365	462	565	681	803	954	1140	1318	1486	1699	1900	2113	2327	2576	2805	3049	3350	3629	3993	4337	4846	5270	5847	6428	7194	8024	9009	9925	11401	12405	14283	15761	18982	20677	23732	25595	32485	35906	44793	1585570	
A	92	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	92	374	462	549	657	779	913	1084	1235	1411	1633	1858	2093	2329	2578	2809	3051	3347	3662	4032	4356	4865	5276	5839	6419	7185	7979	8887	9822	11197	12206	14001	15505	18583	20338	23303	25114	31856	35078	43734	1564055	
A	93	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	93	385	479	598	711	831	976	1160	1324	1500	1705	1912	2111	2318	2562	2831	3054	3354	3670	4016	4363	4871	5288	5794	6432	7271	8092	9059	9988	11424	12524	14294	15823	18950	20756	23849	25715	32616	35990	44779	1583230	
A	94	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	94	392	480	572	682	816	938	1122	1295	1473	1704	1942	2173	2382	2618	2875	3101	3419	3719	4127	4471	4990	5388	5952	6591	7377	8235	9188	10176	11635	12624	14548	16069	19197	21035	24142	26021	33056	36454	45182	1584506	
A	95	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	95	359	464	593	713	845	978	1162	1344	1529	1737	1957	2169	2393	2627	2852	3082	3394	3706	4071	4392	4898	5316	5932	6553	7310	8098	9005	9978	11436	12528	14381	15865	18973	20665	23740	25551	32508	35839	44624	1563932	
A	96	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	96	361	463	563	684	796	938	1090	1304	1483	1689	1928	2173	2396	2650	2886	3130	3445	3751	4126	4493	5030	5458	6047	6632	7431	8251	9198	10153	11633	12673	14591	16154	19364	21115	24277	26244	33281	36710	45583	1581617	
A	97	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	97	390	494	595	704	840	964	1163	1352	1558	1788	2013	2251	2469	2728	2980	3220	3572	3907	4307	4638	5184	5601	6210	6874	7616	8435	9482	10435	11880	12861	14732	16337	19510	21357	24455	26378	33426	36903	45839	1584983	
A	98	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	98	394	484	570	695	814	918	1075	1273	1437	1661	1900	2129	2384	2614	2848	3122	3471	3782	4202	4590	5122	5560	6173	6772	7542	8369	9374	10236	11708	12683	14616	16136	19321	21096	24142	25978	32884	36246	45110	1568257	
A	99	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	99	388	486	595	718	856	997	1174	1350	1529	1745	2008	2254	2491	2734	3002	3230	3586	3905	4314	4685	5198	5641	6266	6858	7691	8535	9494	10467	12079	13080	15051	16616	19938	21797	24955	26945	34026	37490	46563	1583039	
A	100	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	100	382	501	603	742	868	1013	1183	1369	1588	1829	2051	2294	2525	2740	2996	3211	3563	3885	4266	4636	5204	5606	6239	6855	7667	8571	9565	10563	12047	13137	15076	16640	19972	21775	25015	26940	33959	37421	46490	1583560	
A	101	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	101	387	495	603	724	850	972	1152	1335	1513	1754	1975	2217	2444	2669	2903	3143	3451	3713	4080	4411	4923	5344	5952	6537	7346	8200	9177	10164	11603	12576	14429	15927	19091	20897	24003	25905	32848	36350	45197	1565421	
A	102	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	102	402	511	619	737	858	995	1185	1380	1569	1796	2026	2274	2469	2711	2974	3247	3594	3922	4333	4666	5209	5632	6289	6908	7734	8577	9597	10541	12010	13058	14964	16554	19867	21759	24836	26767	33998	37491	46477	1582022	
A	103	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	103	407	515	625	757	892	1053	1229	1422	1629	1863	2111	2358	2573	2819	3047	3299	3666	4008	4435	4779	5338	5777	6398	7044	7854	8728	9715	10731	12219	13243	15121	16671	20013	21920	25063	27023	34288	37784	46757	1581768	
A	104	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	104	367	469	584	693	823	993	1178	1354	1544	1774	2017	2253	2457	2704	2952	3183	3519	3820	4204	4564	5114	5510	6163	6792	7553	8441	9466	10483	11918	12977	14952	16552	19856	21721	24918	26825	33985	37464	46624	1567053	
A	105	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	105	386	490	593	713	846	970	1149	1352	1551	1787	2059	2307	2552	2802	3059	3297	3635	3918	4307	4692	5254	5703	6343	6965	7778	8635	9661	10745	12240	13317	15314	16937	20271	22091	25336	27297	34636	38242	47352	1583013	
A	106	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	106	386	510	608	719	828	975	1167	1382	1562	1771	2034	2271	2504	2757	3001	3251	3597	3914	4324	4680	5249	5699	6312	6957	7806	8704	9706	10761	12261	13341	15321	16892	20218	22094	25287	27243	34434	37943	47217	1582058	
A	107	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	107	459	569	673	795	912	1067	1234	1426	1620	1846	2103	2371	2572	2820	3048	3296	3645	3942	4350	4710	5261	5681	6294	6914	7782	8695	9729	10731	12288	13426	15317	16900	20167	22034	25202	27217	34469	38049	47159	1566091	
A	108	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	108	415	525	640	789	920	1096	1290	1504	1705	1948	2194	2452	2687	2945	3173	3439	3815	4134	4531	4909	5479	5932	6598	7241	8086	9030	10040	11046	12576	13703	15709	17369	20724	22590	25925	27974	35335	38924	48378	1584465	
A	109	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	109	427	537	667	795	956	1102	1301	1520	1737	1990	2240	2480	2759	3018	3269	3535	3876	4185	4588	4953	5560	6004	6691	7351	8206	9103	10163	11179	12739	13817	15795	17433	20828	22733	26012	27996	35634	39345	48657	1585636	
A	110	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	110	434	538	660	791	952	1087	1277	1479	1697	1926	2181	2453	2714	2975	3210	3477	3844	4140	4585	4967	5525	5979	6624	7280	8145	9077	10090	11127	12676	13813	15771	17468	20839	22697	25959	27951	35187	38744	48140	1564987	
A	111	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	111	418	535	622	752	883	1033	1232	1460	1660	1933	2161	2409	2639	2891	3157	3422	3780	4083	4490	4907	5473	5921	6607	7282	8115	9090	10114	11161	12747	13832	15839	17562	21107	22983	26418	28422	35875	39484	48989	1582817	
A	112	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	112	453	553	652	781	899	1058	1257	1453	1653	1917	2158	2443	2680	2970	3252	3515	3872	4161	4598	4984	5617	6059	6717	7411	8313	9253	10283	11332	12929	14069	16139	17833	21213	23192	26604	28677	36236	40048	49694	1585321	
A	113	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	113	460	581	692	822	979	1150	1339	1526	1739	1984	2242	2504	2747	2992	3284	3575	3942	4276	4670	5077	5667	6114	6763	7438	8304	9254	10309	11365	12898	13973	15990	17637	21047	23039	26445	28448	35879	39573	49064	1564464	
A	114	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	114	444	574	697	831	966	1140	1352	1543	1761	2009	2280	2556	2811	3098	3391	3664	4033	4357	4780	5144	5755	6236	6920	7626	8523	9469	10532	11575	13278	14424	16539	18254	21710	23694	27074	29263	36809	40561	50277	1582053	
A	115	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	115	487	591	714	857	1020	1167	1382	1623	1839	2135	2382	2686	2937	3201	3484	3750	4141	4476	4903	5273	5873	6357	7085	7848	8735	9678	10794	11948	13597	14734	16891	18609	22159	24178	27589	29692	37486	41224	51187	1583664	
A	116	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	116	491	597	722	868	1031	1200	1387	1614	1825	2094	2370	2627	2876	3148	3420	3688	4068	4424	4870	5259	5858	6373	7023	7699	8578	9604	10706	11776	13420	14595	16706	18413	21926	23945	27407	29593	37302	41116	50939	1566416	
A	117	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	117	479	605	709	875	1028	1203	1403	1639	1866	2120	2411	2731	2979	3245	3549	3873	4279	4633	5072	5490	6085	6592	7309	8050	8956	9945	11118	12237	13944	15152	17346	19132	22578	24584	28086	30362	38351	42207	52247	1582797	
A	118	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	118	510	626	780	932	1084	1258	1473	1726	1951	2235	2507	2781	3031	3319	3609	3874	4295	4628	5079	5493	6126	6595	7286	8016	8964	10005	11167	12285	14067	15229	17441	19223	22838	24905	28399	30579	38647	42462	52474	1583859	
A	119	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	119	507	645	774	891	1045	1222	1409	1632	1858	2161	2429	2697	2969	3262	3555	3857	4273	4606	5046	5426	6020	6510	7236	7981	8895	9887	11045	12173	13883	15061	17236	19007	22621	24722	28273	30418	38266	42296	52242	1565168	
A	120	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	120	432	558	683	834	985	1162	1360	1607	1827	2094	2359	2658	2903	3223	3485	3787	4180	4531	5004	5403	6074	6630	7360	8083	9017	10037	11187	12322	14078	15294	17511	19262	22930	25021	28631	30834	38732	42674	52551	1582763	
A	121	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	121	499	647	781	964	1126	1338	1548	1780	2032	2293	2591	2888	3145	3435	3756	4044	4418	4814	5319	5704	6343	6901	7703	8452	9424	10431	11564	12707	14383	15570	17805	19668	23379	25512	29156	31293	39478	43471	53635	1582912	
A	122	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	122	505	633	755	899	1067	1241	1465	1701	1946	2235	2513	2849	3118	3423	3722	4022	4421	4753	5242	5657	6318	6827	7590	8340	9312	10362	11520	12662	14376	15595	17798	19580	23307	25491	29032	31268	39322	43302	53281	1566605	
A	123	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	123	500	622	765	926	1056	1258	1456	1680	1935	2223	2520	2807	3100	3397	3707	4019	4461	4822	5329	5770	6430	6982	7689	8428	9405	10429	11639	12792	14558	15834	18120	19988	23726	25935	29659	31912	40060	44106	54402	1583365	
A	124	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	124	518	643	782	944	1118	1320	1550	1800	2046	2317	2633	2915	3211	3530	3851	4127	4552	4935	5392	5833	6542	7066	7844	8597	9566	10636	11877	13105	14846	16153	18384	20316	24100	26356	29898	32145	40523	44679	54993	1583458	
A	125	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	125	514	652	803	959	1123	1314	1535	1791	2087	2369	2677	2981	3277	3591	3908	4228	4632	5017	5501	5939	6581	7082	7832	8567	9517	10577	11760	12968	14699	15979	18277	20202	23978	26154	29895	32225	40559	44479	55061	1565701	
A	126	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	126	521	655	793	956	1140	1322	1575	1844	2096	2413	2695	3026	3333	3636	3936	4254	4708	5086	5608	6096	6811	7333	8137	8923	9879	11032	12266	13483	15257	16533	18817	20789	24648	26901	30724	33020	41357	45565	56188	1581591	
A	127	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	127	548	695	851	1026	1221	1435	1716	1975	2268	2574	2893	3212	3508	3833	4128	4450	4896	5286	5777	6256	7001	7539	8288	9111	10127	11270	12488	13739	15615	16976	19283	21290	25129	27461	31268	33661	42122	46496	57119	1585280	
A	128	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	128	583	737	886	1043	1222	1442	1700	1950	2194	2519	2848	3169	3468	3742	4038	4342	4789	5174	5717	6135	6788	7354	8130	8937	9985	11069	12295	13566	15408	16678	18975	20931	24684	26955	30669	33021	41562	45796	56296	1566697	
A	129	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	129	566	724	867	1039	1218	1444	1725	2005	2287	2634	2969	3292	3618	3931	4269	4587	5040	5442	5957	6458	7141	7706	8546	9345	10383	11535	12855	14050	15904	17328	19688	21689	25553	27921	31738	34114	42742	47070	57770	1583545	
A	130	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	130	613	789	927	1129	1306	1539	1802	2070	2321	2646	2990	3323	3687	4020	4379	4721	5186	5598	6086	6568	7314	7865	8693	9508	10562	11693	13042	14391	16329	17698	20153	22151	26141	28461	32490	34910	43651	48001	59032	1581909	
A	131	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	131	612	771	920	1153	1313	1535	1810	2080	2371	2689	2989	3340	3664	4006	4382	4714	5185	5584	6103	6585	7273	7859	8701	9523	10615	11717	13096	14347	16252	17622	19990	21987	25884	28136	32078	34536	43191	47593	58473	1567217	
A	132	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	132	635	788	937	1129	1310	1505	1776	2060	2331	2683	3018	3379	3696	4017	4404	4751	5227	5664	6161	6657	7396	7969	8841	9651	10708	11880	13191	14463	16467	17860	20313	22401	26417	28843	32762	35213	44093	48628	59758	1581832	
A	133	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	133	598	753	910	1128	1330	1541	1809	2095	2379	2728	3074	3414	3732	4048	4428	4799	5300	5727	6297	6824	7544	8110	8883	9758	10802	12028	13346	14643	16636	18080	20543	22607	26814	29329	33332	35859	44848	49373	60654	1585305	
A	134	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	134	618	798	944	1136	1297	1531	1800	2088	2370	2728	3079	3439	3808	4148	4485	4822	5277	5752	6307	6805	7558	8153	8984	9832	10927	12125	13463	14791	16719	18079	20509	22642	26815	29253	33254	35734	44767	49399	60376	1567021	
A	135	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	135	667	812	955	1159	1353	1579	1850	2138	2432	2773	3129	3510	3872	4194	4603	4988	5494	5917	6431	6940	7723	8333	9257	10147	11246	12444	13796	15090	17111	18513	21024	23177	27276	29770	33844	36431	45444	50036	61342	1581196	
A	136	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	136	696	886	1050	1245	1479	1733	2017	2357	2693	3046	3417	3792	4151	4507	4883	5259	5784	6249	6847	7397	8214	8838	9699	10597	11723	13047	14372	15789	17820	19319	21913	24216	28445	30911	35057	37741	47078	51844	63379	1584010	
A	137	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	137	681	855	1016	1250	1430	1655	1940	2262	2555	2903	3270	3602	3956	4309	4680	5069	5574	6004	6535	7005	7787	8433	9289	10194	11308	12579	13897	15274	17289	18715	21314	23553	27642	30199	34353	36998	46260	50923	62323	1566551	
A	138	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	138	697	873	1057	1251	1469	1750	2071	2376	2714	3060	3437	3860	4199	4562	4941	5305	5850	6310	6913	7457	8247	8845	9777	10687	11779	13050	14463	15854	18012	19475	22091	24322	28609	31090	35263	37959	47356	52173	64038	1582617	
A	139	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	139	719	900	1091	1316	1571	1837	2150	2453	2771	3167	3592	3963	4340	4693	5080	5468	6007	6509	7134	7689	8545	9219	10124	11059	12235	13534	14963	16413	18509	19995	22643	24979	29369	32015	36227	38940	48485	53531	65516	1583216	
A	140	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	140	686	887	1074	1278	1493	1771	2073	2390	2733	3117	3516	3899	4272	4658	5038	5424	5981	6499	7136	7681	8503	9158	10054	11012	12196	13463	14932	16352	18422	19931	22621	24889	29115	31748	35964	38724	48482	53394	65352	1565129	
A	141	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	141	712	897	1098	1297	1543	1826	2133	2450	2749	3152	3555	3984	4356	4775	5176	5552	6092	6540	7148	7709	8527	9183	10065	11027	12197	13559	14986	16497	18684	20345	23050	25425	29732	32468	36860	39641	49167	54081	65919	1579628	
A	142	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	142	791	994	1179	1385	1613	1879	2184	2531	2842	3256	3691	4093	4473	4875	5252	5662	6171	6621	7246	7816	8679	9360	10269	11210	12485	13876	15378	16833	19044	20602	23307	25676	30145	32791	37165	40033	49846	54878	66851	1580463	
A	143	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	143	766	968	1172	1387	1632	1913	2276	2645	3001	3402	3815	4290	4679	5108	5519	5928	6486	6979	7594	8176	8994	9697	10660	11591	12830	14205	15653	17145	19286	20875	23610	26009	30478	33207	37498	40348	50094	55172	67209	1563646	
A	144	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	144	761	974	1147	1370	1616	1888	2251	2589	2995	3388	3832	4291	4686	5110	5508	5922	6476	6957	7614	8170	9049	9757	10731	11704	12893	14353	15845	17339	19653	21247	24143	26739	31203	33977	38487	41416	51441	56758	69131	1582735	
A	145	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	145	831	1077	1278	1526	1782	2062	2377	2763	3104	3537	3950	4396	4821	5253	5685	6134	6727	7244	7890	8499	9337	10038	11036	12052	13255	14724	16200	17798	20041	21672	24539	27029	31581	34446	38993	41982	52035	57186	69864	1582061	
A	146	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	146	802	1038	1248	1477	1700	1995	2361	2697	3062	3532	3980	4401	4785	5222	5631	6096	6704	7189	7875	8482	9405	10114	11112	12148	13385	14836	16296	17829	20134	21822	24664	27196	31712	34628	39230	42147	52117	57297	69773	1562817	
A	147	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	147	791	1001	1198	1430	1685	1963	2323	2744	3092	3558	3997	4436	4830	5278	5723	6221	6753	7268	7953	8556	9442	10162	11179	12172	13503	14938	16491	18120	20426	22088	25083	27777	32393	35404	40090	43037	53486	58750	71492	1581836	
A	148	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	148	907	1125	1353	1591	1852	2145	2530	2922	3291	3757	4213	4644	5087	5514	5936	6395	7035	7559	8259	8895	9785	10507	11534	12610	13956	15436	16954	18618	21062	22762	25697	28307	33072	36068	40817	43965	54403	59842	72488	1584709	
A	149	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	149	850	1089	1310	1574	1873	2186	2538	2932	3319	3746	4207	4690	5101	5553	6011	6492	7076	7627	8309	8921	9803	10479	11484	12601	13942	15455	16978	18592	21029	22764	25698	28345	32934	35857	40467	43596	53890	59259	71973	1565222	
A	150	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	150	880	1104	1338	1594	1848	2153	2491	2873	3267	3732	4182	4641	5083	5565	6036	6537	7199	7745	8480	9110	10060	10837	11906	13013	14361	15916	17530	19228	21580	23363	26365	29024	33857	36898	41766	44904	55252	60853	73709	1583331	
