.	124	7	29187	258530	409267	653005	877483	1116869	1437446	1856117	2292923	2755517	3238425	3766254	4257347	4782956	5304725	5783911	6332800	6891393	7448458	8099893	8702429	9463589	10133115	10992740	11761189	12628435	13720020	14637269	16039081	17187703	18471274	19987703	21586053	23365737	25337656	27142881	29861966	32056694	35618931	666012608	
.	125	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	125	11	28244	256088	405897	649812	873015	1110716	1428065	1842549	2275399	2734741	3214123	3737514	4225451	4747080	5264412	5742473	6288281	6845553	7398983	8045423	8646093	9404924	10072832	10927145	11691742	12553212	13640730	14552826	15947204	17095325	18376957	19891220	21483895	23257926	25226405	27023476	29734482	31919321	35467519	666012608	
.	126	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	126	474	29729	261103	412877	658382	883425	1122161	1441441	1861046	2296772	2758652	3241447	3769689	4261245	4785136	5303715	5783781	6330827	6890179	7446609	8096779	8698363	9459576	10129718	10986913	11756038	12625011	13715381	14633595	16030864	17182330	18471873	19991375	21586803	23368009	25343639	27151412	29871226	32069900	35632182	666012608	
.	127	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	127	14	28617	257616	407991	651806	874836	1112569	1431945	1847628	2280331	2738326	3217705	3743677	4233804	4755635	5273430	5752550	6296986	6853022	7408071	8055234	8658598	9417728	10087575	10942315	11707762	12575082	13663573	14581250	15977778	17129167	18415718	19935882	21527576	23305685	25281413	27084323	29803196	32000319	35562633	666012608	
.	128	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	128	14	29355	262020	414265	660194	885473	1126153	1446883	1868100	2306692	2769561	3253951	3785161	4278106	4804895	5327000	5809351	6358858	6919280	7479084	8132249	8736958	9500104	10174241	11035011	11806275	12679386	13774562	14697940	16101812	17260914	18553572	20078574	21681577	23469081	25454212	27268799	30000588	32211523	35793057	666012608	
.	129	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	129	18	29240	262817	416973	664946	891685	1134180	1457936	1880869	2320643	2786884	3275263	3808489	4305302	4833870	5358015	5842299	6393077	6956627	7519246	8173216	8780652	9546726	10224316	11085513	11858508	12732199	13831202	14756163	16163134	17322159	18617415	20147271	21751700	23541359	25532999	27350962	30083953	32291661	35869164	666012608	
.	130	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	130	15	31279	273937	434718	695242	931171	1182953	1517520	1951864	2402938	2880087	3377704	3919806	4424413	4962375	5497065	5990526	6553796	7125103	7698742	8365498	8986124	9765360	10454368	11330343	12116952	13007884	14118909	15060177	16481592	17659100	18973394	20520421	22145181	23962839	25974359	27819392	30583506	32819818	36425014	666012608	
.	131	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	131	74	31721	277463	438609	698864	936467	1189978	1524408	1959411	2412023	2891081	3391461	3938734	4448122	4984924	5520285	6017116	6580105	7153149	7728731	8393245	9015428	9791275	10482635	11356053	12147158	13040731	14148827	15091358	16512031	17692844	19010536	20564686	22182796	24000508	26018178	27864253	30625330	32864547	36471927	666012608	
.	132	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	132	21	31123	273484	432884	689438	923781	1172310	1503284	1936057	2385455	2861576	3358000	3902018	4407961	4943059	5476000	5970284	6528860	7100320	7672490	8335407	8954625	9730088	10417833	11289014	12076792	12965993	14075119	15014502	16434691	17614532	18928210	20478360	22097365	23911101	25923771	27769180	30529340	32763751	36363456	666012608	
.	133	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	133	16	30924	273707	433129	692673	928003	1178574	1510616	1943224	2394491	2871391	3367807	3912725	4420322	4956186	5491222	5986149	6547344	7121120	7694742	8359270	8981029	9757247	10449114	11323563	12114925	13006743	14117770	15060624	16482621	17663122	18980224	20534418	22159743	23983809	26002583	27848589	30612196	32856679	36463856	666012608	
.	134	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	134	3173	34231	278611	438116	692650	926925	1177503	1510139	1943554	2391798	2868817	3366376	3911892	4420837	4954523	5487833	5983150	6543046	7114636	7688297	8349360	8970580	9744461	10436665	11308982	12099860	12992228	14099473	15040676	16464591	17646559	18966652	20522030	22143829	23966078	25988615	27835170	30602003	32847997	36458940	666012608	
.	135	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	135	13	30432	275309	435523	694750	930375	1180653	1511607	1943557	2392727	2867916	3363432	3906106	4414676	4949782	5484778	5982128	6543407	7115446	7690213	8354939	8977608	9752877	10445079	11318452	12112206	13005651	14114702	15059891	16482002	17669154	18989093	20545908	22167466	23992637	26013864	27864905	30631103	32879275	36491638	666012608	
.	136	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	136	15	31015	273053	431720	686855	920700	1169068	1498519	1927321	2374924	2848422	3344278	3886804	4392687	4922635	5453333	5946500	6505322	7074650	7646630	8306753	8925096	9697082	10385035	11252108	12040238	12927880	14032639	14972050	16388811	17567085	18882139	20432764	22046327	23865636	25880341	27723478	30483092	32723469	36324526	666012608	
.	137	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	137	6922	38910	284967	445430	705745	943936	1197465	1532046	1968844	2421953	2902788	3404379	3954075	4466862	5006702	5544089	6045797	6610254	7186309	7765407	8432404	9059726	9840544	10536652	11413478	12209014	13108632	14224746	15175078	16599227	17788237	19116796	20680010	22308023	24138583	26170785	28029282	30807914	33065828	36686712	666012608	
.	138	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	138	13	33240	286350	452156	720480	962977	1221015	1563008	2005622	2464853	2950401	3458272	4014046	4533682	5077397	5621117	6127580	6697865	7277534	7863169	8537078	9170747	9958025	10661075	11545921	12350720	13259958	14382943	15343917	16781908	17984310	19324248	20902961	22542860	24391116	26438358	28313457	31110031	33385870	37030012	666012608	
.	139	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	139	52	32662	286062	452609	720677	964631	1223214	1564043	2006245	2465180	2952283	3460117	4017265	4539079	5081163	5624476	6130788	6698239	7277576	7863056	8532527	9165814	9948742	10651868	11531329	12335933	13241694	14361881	15320439	16753298	17954945	19292151	20873803	22502581	24350640	26394800	28266022	31053103	33326637	36960857	666012608	
.	140	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	140	11	32866	284827	451190	719072	962654	1221240	1563855	2006078	2466802	2954161	3464113	4023048	4546296	5092101	5638227	6146772	6719771	7302428	7889826	8565956	9203469	9991771	10699229	11587039	12395317	13307833	14434847	15398655	16839295	18048872	19395884	20977575	22618065	24471471	26526530	28405310	31208577	33493233	37143892	666012608	
.	141	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	141	13	33737	289701	457413	727114	972862	1234812	1581205	2032622	2499517	2992849	3507617	4071334	4597117	5146853	5697457	6210137	6787215	7373355	7964540	8643670	9283572	10076733	10785911	11676734	12488385	13402324	14532303	15498031	16944894	18154507	19499617	21087201	22736081	24591682	26650301	28536518	31344472	33632777	37289001	666012608	
.	142	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	142	12	33770	293032	462736	735895	983186	1247003	1594617	2044325	2509241	3001529	3517257	4082824	4611092	5158810	5709208	6223879	6800278	7387421	7980453	8658558	9301392	10092550	10806812	11698096	12513984	13431615	14562484	15532447	16977344	18193908	19549512	21145282	22794224	24658537	26727671	28619679	31432335	33726274	37384422	666012608	
.	143	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	143	1075	34087	290670	458156	727381	972536	1233509	1577995	2024125	2484607	2973161	3484691	4047063	4572614	5115673	5662921	6173708	6745907	7327060	7917091	8590906	9229617	10018212	10725885	11612289	12424335	13338639	14463873	15431852	16870780	18080053	19429643	21021319	22662714	24521042	26580000	28463934	31266693	33553162	37202877	666012608	
.	144	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	144	7567	42856	311540	487853	772325	1030288	1303232	1662356	2124306	2601640	3106159	3635283	4214742	4755573	5315515	5877060	6402957	6991839	7589453	8197239	8889319	9545702	10351999	11079278	11984063	12815895	13754056	14900715	15892410	17358196	18595772	19973625	21595631	23266089	25162049	27258583	29184088	32033172	34364083	38060525	666012608	
.	145	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	145	9	34407	298293	470469	748400	1000518	1267662	1618961	2072599	2541093	3037472	3559022	4129728	4665320	5215910	5769819	6288070	6867815	7456506	8057235	8738395	9388532	10184763	10905843	11799453	12623603	13550962	14688819	15669103	17125795	18350262	19714434	21322622	22975930	24854586	26938061	28846890	31672910	33984398	37660785	666012608	
.	146	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	146	3774	39260	307069	481965	764579	1019953	1292035	1648071	2105871	2578565	3079432	3601240	4174801	4713974	5267682	5826844	6350206	6934416	7527516	8131383	8816965	9471362	10271733	10995284	11892423	12722336	13656262	14796377	15783014	17238505	18471112	19843741	21459008	23119165	25006029	27095206	29015308	31854181	34178970	37869580	666012608	
.	147	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	147	298	35648	304090	478853	759283	1014907	1285502	1642636	2102766	2578744	3082285	3607107	4184160	4726151	5282078	5842424	6367618	6953857	7549456	8154023	8841817	9497660	10300281	11027348	11928542	12759209	13694261	14837932	15825967	17288587	18521873	19897624	21519175	23184691	25078848	27174227	29096093	31937904	34265083	37960856	666012608	
.	148	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	148	12	37628	316320	498437	790499	1054002	1335586	1703951	2176970	2665119	3180033	3717811	4308708	4862994	5432837	6005273	6542345	7138984	7745618	8362631	9062764	9730154	10547404	11287043	12200344	13045825	13994471	15153315	16156673	17637283	18889417	20283392	21925902	23610719	25527457	27650275	29595180	32462802	34815617	38543544	666012608	
.	149	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	149	39	36408	306675	485196	775005	1035790	1312207	1674086	2139252	2619047	3128318	3658950	4241258	4789157	5352355	5919034	6450419	7043060	7645213	8259199	8954959	9619904	10431629	11167934	12079984	12925883	13875517	15032921	16037040	17514765	18765020	20158925	21797429	23480462	25394441	27514225	29455713	32323068	34675200	38397797	666012608	
A	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	0	3211	51558	72143	90190	111762	141139	190549	242829	285307	320456	352499	384699	410182	474554	522939	549274	605107	667290	692237	772122	796626	892156	918158	1033695	1057398	1089982	1226573	1256032	1430348	1465935	1505302	1559528	1771691	1836671	1904255	1999339	2294530	2394158	2734473	126304496	
A	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	1	3430	85032	123902	156282	196054	245400	325826	423509	519364	611907	703852	797846	878023	996259	1102377	1181553	1292635	1402379	1471938	1608040	1675754	1827050	1901950	2076231	2142155	2235352	2437126	2525767	2796129	2892592	3006165	3157873	3476492	3652632	3839713	4097313	4589414	4845660	5422004	173436316	
A	2	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	2	18365	171757	253950	330371	421020	551440	802980	1145933	1526260	1909278	2273427	2626773	2872450	3467002	3855445	4069909	4467732	4856510	5031924	5473374	5627924	6095655	6257003	6764706	6898703	7086753	7624422	7784251	8437602	8612377	8808426	9073747	9789101	10081944	10382033	10794624	11753735	12148619	13198686	190171305	
A	3	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	3	13273	177322	260013	334925	427660	551459	778573	1098106	1454480	1811067	2156641	2491825	2744731	3213149	3570470	3791158	4152942	4502544	4686004	5087357	5252114	5677319	5850249	6313765	6459515	6662925	7156954	7336232	7954481	8150466	8373972	8675254	9359144	9698201	10050125	10533487	11505832	11974493	13064037	213429478	
A	4	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	4	8692	137016	200253	256459	325681	415132	574192	792510	1037155	1283619	1527696	1769249	1960763	2291282	2557101	2729848	3002384	3267416	3415787	3726543	3862258	4197020	4340998	4714434	4838289	5010215	5414807	5569562	6086582	6258304	6454009	6718650	7305742	7604810	7917729	8349250	9202157	9624839	10594943	206919010	
A	5	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	5	10786	155381	225046	285644	361053	454282	608364	817888	1051551	1287706	1522609	1757429	1961735	2232667	2485377	2669825	2925687	3167430	3328892	3611367	3762470	4068119	4226693	4565509	4706005	4899356	5270626	5449541	5941421	6138692	6367415	6675895	7241618	7593626	7964665	8478404	9356370	9860440	10884260	229256515	
A	6	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	6	9008	124660	181787	232190	292616	371914	514505	704948	913494	1125517	1334419	1544147	1704555	2025807	2266788	2415777	2666607	2914263	3040385	3331908	3448640	3766037	3890856	4246893	4353852	4502601	4892817	5026281	5520716	5667797	5834899	6061210	6622373	6878342	7144450	7511041	8305682	8665870	9566428	189604114	
A	7	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	7	7659	125437	183481	234764	298311	378938	520649	715000	932148	1151450	1368033	1584433	1756522	2047299	2285913	2443581	2688857	2928999	3063935	3345823	3470151	3774025	3906413	4247492	4360816	4518400	4892072	5035336	5514321	5672009	5852189	6096294	6641006	6915901	7203136	7600534	8394447	8784286	9687573	198892608	
A	8	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	8	7465	113447	165893	212711	269364	343442	479701	660864	859929	1060512	1256891	1454349	1601050	1914956	2141563	2277713	2514513	2750112	2864621	3143430	3248639	3552255	3664010	4003934	4099005	4231848	4603291	4721664	5190093	5321958	5471066	5671848	6201734	6428220	6662057	6985706	7723632	8039850	8868265	178565703	
A	9	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	9	9923	148470	217004	276934	351402	444757	606197	827108	1073453	1319573	1564032	1807489	2007894	2306192	2567333	2749191	3015347	3270371	3426468	3723984	3868501	4188888	4342005	4700045	4832387	5016200	5405495	5571215	6076553	6258972	6469290	6752878	7330170	7652214	7988329	8452138	9313308	9767454	10751348	213185798	
A	10	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	10	7621	133878	196155	252125	320197	409396	570619	788010	1029871	1275527	1516854	1757672	1942489	2288625	2556464	2725047	3001637	3272461	3416832	3732057	3863513	4205645	4344026	4723341	4842930	5007486	5421547	5568260	6091868	6254722	6438514	6686968	7281185	7562494	7853956	8256584	9100005	9493994	10444748	198516908	
A	11	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	11	7156	128016	187325	239551	303175	385100	529599	723929	939840	1157032	1372155	1586378	1753081	2053200	2291460	2445170	2690450	2932570	3062631	3346751	3466965	3775656	3903626	4246576	4356656	4510517	4886926	5024353	5503771	5656139	5829473	6063425	6608417	6871496	7146600	7524982	8309020	8679673	9562863	193034224	
A	12	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	12	8304	130366	191629	245499	312438	399713	554468	766271	1003170	1242555	1478227	1712472	1896770	2218669	2477130	2644812	2909271	3167591	3310431	3612978	3745078	4072290	4210681	4576150	4696461	4861490	5258741	5406065	5910179	6074854	6260834	6514254	7087874	7372202	7669050	8077398	8908270	9308122	10244917	199675165	
A	13	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	13	7574	131023	192856	247549	314421	400997	553996	763437	996511	1232243	1464889	1696086	1878446	2187330	2439835	2605516	2864672	3117341	3259073	3554410	3684551	4003476	4140900	4496141	4614647	4779082	5167219	5314049	5809837	5973106	6157746	6406710	6971071	7252284	7546397	7949603	8763143	9157363	10077250	197142199	
A	14	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	14	7495	123689	181427	232816	295887	377246	520578	717447	937581	1159400	1378500	1597521	1770727	2068828	2312246	2470579	2720983	2965429	3101055	3387545	3511988	3823453	3955645	4304896	4418913	4576812	4958849	5100905	5587269	5744702	5923318	6164580	6720533	6993084	7278354	7669750	8469411	8853598	9761304	197111840	
A	15	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	15	7269	128601	188883	241843	307557	390746	536331	735280	957772	1182441	1405494	1626742	1805220	2093294	2334933	2498074	2746904	2987166	3127326	3410465	3540605	3847030	3984454	4325482	4443812	4607758	4981672	5130734	5611531	5775808	5962405	6214858	6763433	7048556	7346912	7756076	8557908	8958794	9870895	197872957	
A	16	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	16	7283	127847	187662	240616	305948	389568	535009	735446	958211	1183719	1407257	1628674	1807506	2096451	2340362	2503112	2753061	2995265	3135685	3419550	3549066	3856612	3993099	4336681	4455262	4619039	4996163	5143048	5626138	5790359	5975367	6227724	6780447	7065596	7362833	7772135	8577236	8978736	9892765	199340039	
A	17	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	17	8005	128475	188507	241821	307321	391376	539852	744425	971594	1201681	1429391	1654966	1834957	2140789	2391591	2555690	2813569	3063957	3204630	3497412	3627014	3945439	4081975	4437783	4555790	4718868	5107122	5252786	5747436	5910144	6092969	6342620	6908733	7189744	7482781	7885389	8701379	9097738	10021141	198930361	
A	18	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	18	7786	126644	186353	238256	303149	387247	536488	741540	969158	1199658	1428156	1655004	1835272	2146486	2399619	2562820	2822804	3074898	3215159	3510811	3640004	3962866	4098124	4457082	4574562	4736825	5129317	5273748	5774674	5936942	6118951	6365164	6935062	7213839	7505340	7903826	8723706	9116866	10043187	198863606	
A	19	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	19	7181	125381	184403	236547	301019	383828	531400	733685	959730	1187922	1414572	1639438	1818463	2123570	2372792	2535106	2792129	3041338	3181979	3474628	3603611	3922059	4057138	4411772	4528643	4689801	5077266	5220793	5715070	5876378	6056906	6302612	6867375	7145171	7433147	7829682	8642297	9032699	9949806	198717635	
A	20	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	20	7672	127054	186736	239990	305078	390522	540492	747322	977771	1210599	1440369	1669499	1850647	2162055	2415924	2580840	2842059	3095773	3236790	3534255	3664073	3987575	4123299	4482915	4600763	4763648	5157268	5301847	5801389	5963594	6144890	6390743	6960818	7239575	7528957	7926052	8744599	9135693	10058846	197408067	
A	21	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	21	8026	130924	192243	246341	313632	400195	553735	764324	999484	1235992	1469626	1702119	1885849	2200217	2457225	2624678	2888706	3143931	3287266	3584716	3716188	4042041	4179154	4541774	4661324	4825368	5220114	5365764	5866072	6029941	6213406	6462572	7036533	7318974	7612917	8014699	8837674	9233748	10160528	197910789	
A	22	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	22	7505	128446	189265	243268	309752	394784	544275	749447	977929	1208523	1437193	1664887	1846750	2147540	2397436	2562042	2817277	3066628	3208722	3500827	3632050	3948800	4085702	4438092	4556951	4721353	5107333	5253414	5745802	5909593	6093345	6343044	6905823	7188399	7481582	7883045	8695152	9091271	10009326	197843312	
A	23	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	23	7746	129440	190302	244237	311097	396652	547675	755674	987289	1220286	1450865	1679925	1862307	2166599	2418756	2583821	2841468	3092830	3234785	3528224	3659260	3977307	4114411	4470503	4589323	4753122	5142448	5289534	5785565	5950146	6134338	6384112	6950064	7232614	7526661	7929110	8745034	9141417	10063128	197321215	
A	24	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	24	7555	130362	191954	245762	312295	396891	544428	745630	970558	1195336	1418311	1640479	1820633	2103742	2345660	2509696	2755925	2994679	3135650	3416131	3546495	3849512	3986910	4324288	4443458	4607971	4978392	5125996	5602111	5767046	5953483	6204890	6750485	7034486	7331254	7737170	8532352	8932476	9836161	196821390	
A	25	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	25	7937	131394	192739	247299	314297	400073	550416	755438	983886	1213842	1441678	1668630	1851238	2147213	2395330	2560837	2814497	3060063	3202513	3490725	3621421	3934199	4071349	4419851	4539366	4704118	5085693	5232395	5719872	5884981	6070983	6321385	6878251	7161897	7457733	7861032	8668963	9067308	9980304	196860369	
A	26	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	26	7355	125897	185507	238036	303640	387282	535571	738054	963209	1190719	1416679	1640682	1820226	2116624	2363103	2527115	2780363	3027221	3168155	3455504	3585342	3897714	4034207	4384243	4502404	4665200	5046819	5192143	5680429	5843574	6026442	6274700	6834037	7114612	7407104	7806952	8612608	9007368	9918295	197002382	
A	27	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	27	7844	130243	191521	245854	312560	398556	550228	759337	991955	1225887	1456983	1686754	1870086	2173904	2425421	2592082	2849507	3100797	3244625	3538385	3669527	3988620	4126856	4480559	4600554	4765464	5153373	5300877	5794331	5958674	6143601	6394564	6958101	7240563	7535148	7937247	8754876	9152447	10073695	197396439	
A	28	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	28	7438	128935	189921	243740	310393	395569	545919	751827	981257	1213487	1442893	1672136	1855809	2154209	2404307	2570472	2826080	3074029	3216821	3506523	3638578	3953804	4091211	4442472	4562194	4727289	5111620	5258579	5748976	5913144	6097983	6348738	6910325	7193595	7488639	7892832	8705329	9103056	10017781	197472411	
A	29	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	29	7828	134708	197464	252979	321363	410107	565876	779889	1017607	1257288	1494281	1729475	1918509	2223356	2480337	2650666	2914008	3168414	3314372	3611501	3746667	4068153	4209600	4569081	4691250	4860150	5250321	5400449	5900022	6068524	6258050	6514998	7086888	7375920	7677636	8091158	8915664	9322025	10253779	198747689	
A	30	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
A	30	7872	130394	191943	246852	314205	401875	556224	768985	1005889	1244831	1481195	1714854	1901830	2208876	2465303	2634802	2897312	3152195	3298123	3595002	3728094	4050289	4190672	4549233	4670198	4836447	5227503	5375092	5874378	6040995	6227099	6479454	7049361	7334560	7631331	8036214	8858137	9258230	10184269	197617492	
A	31	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
