.	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	5	18	311	59371	221124	386439	515118	682439	861713	1044294	1279718	1488517	1780228	2060854	2454999	2841163	3284949	3783786	4367386	5109238	5782546	6835286	7805098	9080182	10458186	11751234	13754041	15775165	18376926	20639524	24086298	28589831	34126574	42384000	54808590	88507210	316487518	345857620	
.	6	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	6	229358	229364	229996	292766	450495	612064	731275	894862	1069938	1244849	1477125	1676139	1961823	2227868	2614143	2982139	3422222	3896063	4470406	5201968	5844722	6892247	7816210	9096557	10488859	11730261	13721278	15794696	18445790	20608170	24098481	28697038	34381951	42686632	55438382	89598708	315764329	345857620	
.	7	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	7	41	46	562	58254	207555	361930	478144	635798	806401	977872	1205348	1404731	1688455	1956004	2345402	2720570	3164556	3650724	4234597	4981586	5643420	6713338	7669099	8974568	10392503	11676803	13717969	15816119	18506038	20743390	24292587	28947191	34674822	43079560	55880803	89789448	315584923	345857620	
.	8	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	8	47	50	622	63440	226817	394052	519219	687723	868100	1049465	1290767	1497105	1796317	2073627	2480176	2866652	3326227	3825019	4427100	5196020	5873924	6974598	7949104	9285987	10736071	12039808	14114117	16251328	18984171	21242752	24838881	29553318	35343362	43839853	56758837	90872916	316075018	345857620	
.	9	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
.	9	423870	423875	424296	487352	657159	829683	962595	1135787	1321623	1509331	1751629	1967416	2264288	2550391	2949964	3343044	3792578	4295271	4883898	5630018	6305271	7359934	8333812	9612680	10998155	12291828	14292583	16319786	18925575	21180497	24636518	29148260	34713351	42990487	55471087	89299541	316910017	345857620	
.	10	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
