.	53	1140562	1140579	1140765	1141169	1142673	1146214	1150449	1160343	1189008	1209244	1246545	1252172	1257220	1263943	1292959	1347024	1399935	1426209	1460765	1486024	1522181	1661086	1693198	1747575	1813438	1977592	2071070	2245150	2404976	2618713	2782871	3292942	3485286	4016212	4597692	4982485	5868572	6753422	9048798	
.	54	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	54	1164161	1164175	1164374	1164762	1166204	1169626	1173726	1183225	1210750	1229751	1265923	1271620	1276504	1283308	1311295	1365292	1418561	1443861	1478113	1503389	1539639	1679302	1711781	1765747	1832030	2000406	2093177	2269953	2432983	2651907	2817330	3335241	3533548	4068198	4659242	5048973	5924535	6818470	9048798	
.	55	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	55	1196231	1196248	1196504	1197068	1199335	1205473	1211992	1226393	1254248	1274576	1301610	1309174	1315966	1322978	1360644	1413761	1450874	1476054	1514892	1542415	1580632	1702402	1731973	1787651	1855166	1998870	2089376	2247172	2422582	2620999	2802713	3314409	3518327	4052974	4683924	5061612	5933528	6828963	9048798	
.	56	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	56	1207812	1207839	1208087	1208669	1210627	1215222	1220799	1232414	1261592	1283261	1318201	1324674	1330581	1337953	1369700	1426214	1475182	1500199	1537642	1564282	1601274	1739200	1770902	1826256	1893569	2057881	2152969	2326879	2502314	2721757	2902069	3433104	3645015	4188732	4816725	5205752	6070958	6952573	9048798	
.	57	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	57	1223618	1223646	1223899	1224426	1226143	1230092	1235105	1245757	1276183	1297431	1336726	1342543	1347882	1355353	1384689	1442297	1497758	1522749	1558884	1584886	1621614	1768531	1801404	1856120	1924250	2099974	2197568	2380112	2556239	2785786	2967766	3509331	3727215	4277840	4910264	5307752	6159537	7036401	9048798	
.	58	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	58	1243835	1243858	1244134	1244667	1246416	1250285	1255411	1265486	1296717	1317188	1357731	1363551	1368950	1376754	1404440	1462910	1521416	1546179	1581846	1608835	1645913	1797673	1831887	1887508	1956780	2139413	2238868	2426269	2606183	2846703	3031575	3591612	3819602	4373600	5023906	5426822	6269223	7147178	9048798	
.	59	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
.	59	1272244	1272272	1272613	1273182	1274936	1278561	1283551	1293314	1323961	1343064	1382941	1388626	1394166	1402169	1429488	1487954	1546746	1570898	1606500	1634221	1671655	1824108	1859023	1914187	1983756	2169004	2269671	2460573	2643529	2891521	3079000	3650632	3887746	4444373	5110386	5517678	6345182	7226486	9048798	
.	60	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
