.	41	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	41	1006	38507	419646	912222	1419104	1970847	2584335	3305453	4159603	5103664	6272588	7653782	9307202	11409404	13630927	16239249	19473386	23322439	28006198	33134500	39286968	46439935	54506988	63673110	73807772	85304139	99393333	114659746	133325849	155667704	184065970	217833847	273508105	406742545	886980033	974087485	
.	42	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	42	1010	39219	422238	916055	1424180	1977753	2593621	3315646	4170929	5117749	6285400	7667336	9319088	11419709	13641606	16246421	19478299	23326770	28006236	33124581	39263665	46399653	54449270	63600013	73726166	85208686	99277201	114525409	133178923	155507894	183882311	217671694	273381786	406609997	886570742	974087485	
.	43	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	43	1142	41436	447797	969585	1506588	2085796	2727831	3477489	4364078	5340429	6543445	7963583	9658856	11802858	14068133	16721411	19991785	23883016	28607658	33782301	39965986	47162125	55262419	64463571	74647823	86202807	100340494	115666135	134398567	156841595	185282346	219202868	275030677	408120321	886249703	974087485	
.	44	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	44	1022	41233	463074	1005773	1559962	2158793	2821887	3593161	4503240	5504241	6731815	8179915	9897607	12073642	14365895	17056620	20361422	24282101	29037768	34243371	40451006	47677375	55806421	65041536	75247571	86837125	101003303	116367061	135148450	157655788	186154877	220178598	276107940	409092104	885741062	974087485	
.	45	0	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
.	45	1123	43341	485564	1053442	1633099	2256922	2943498	3737696	4672689	5698575	6952359	8430436	10177400	12384073	14709273	17436509	20766660	24716574	29503556	34748068	40986990	48253599	56407334	65658922	75898071	87525346	101722058	117120548	135944501	158528444	187075789	221214765	277287807	410215192	885290007	974087485	
